# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 352 10488 377122 10350 3770872304 10840 0.0000000 0.0000000 -0.0219730
-1.2000000 60.0 284 10484 378078 10362 3770872367 10768 0.0000000 0.0000000 -0.0219730
-1.0000000 60.0 193 10349 378300 10282 3770872430 10542 0.0000000 0.0000000 -0.0219730
-0.8000000 60.0 110 10420 378445 10139 3770872494 10530 0.0000000 0.0000000 -0.0219730
-0.6000000 60.0 109 10440 378182 10420 3770872557 10549 0.0000000 0.0000000 -0.0219730
-0.4000000 60.0 108 10532 377910 10329 3770872620 10640 0.0000000 0.0000000 -0.0219730
-0.2000000 60.0 172 10514 378893 10200 3770872683 10686 0.0000000 0.0000000 -0.0219730
0.0000000 60.0 260 10427 376997 10138 3770872747 10687 0.0000000 0.0000000 -0.0219730
0.2000000 60.0 322 10547 377351 10251 3770872810 10869 0.0000000 0.0000000 -0.0219730
0.4000000 60.0 381 10612 377932 10317 3770872873 10993 0.0000000 0.0000000 -0.0219730
0.6000000 60.0 394 10447 377651 10335 3770872936 10841 0.0000000 0.0000000 -0.0219730
0.8000000 60.0 358 10545 378000 10244 3770873000 10903 0.0000000 0.0000000 -0.0219730
1.0000000 60.0 315 10562 377683 10144 3770873063 10877 0.0000000 0.0000000 -0.0219730
1.2000000 60.0 230 10392 377996 10485 3770873126 10622 0.0000000 0.0000000 -0.0219730
1.4000000 60.0 143 10474 378050 10267 3770873189 10617 0.0000000 0.0000000 -0.0219730
