# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 488 9547 368657 10343 3770881283 10035 0.0000000 0.0000000 0.2746580
-1.2000000 60.0 422 9673 368119 10286 3770881347 10095 0.0000000 0.0000000 0.2746580
-1.0000000 60.0 297 9694 368696 10286 3770881410 9991 0.0000000 0.0000000 0.2746580
-0.8000000 60.0 179 9560 369018 10273 3770881473 9739 0.0000000 0.0000000 0.2746580
-0.6000000 60.0 129 9670 367700 10202 3770881536 9799 0.0000000 0.0000000 0.2746580
-0.4000000 60.0 171 9691 367868 10277 3770881600 9862 0.0000000 0.0000000 0.2746580
-0.2000000 60.0 246 9461 368170 10143 3770881663 9707 0.0000000 0.0000000 0.2746580
0.0000000 60.0 394 9695 368811 10194 3770881726 10089 0.0000000 0.0000000 0.2746580
0.2000000 60.0 545 9180 368530 10379 3770881789 9725 0.0000000 0.0000000 0.2746580
0.4000000 60.0 599 9419 368743 10281 3770881853 10018 0.0000000 0.0000000 0.2746580
0.6000000 60.0 630 9471 369082 10229 3770881916 10101 0.0000000 0.0000000 0.2746580
0.8000000 60.0 548 9428 368422 10229 3770881979 9976 0.0000000 0.0000000 0.2746580
1.0000000 60.0 417 9544 367259 10176 3770882042 9961 0.0000000 0.0000000 0.2746580
1.2000000 60.0 320 9566 367319 10293 3770882106 9886 0.0000000 0.0000000 0.2746580
1.4000000 60.0 222 9729 368538 10328 3770882169 9951 0.0000000 0.0000000 0.2746580
