# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 350 10284 375478 10301 3770863327 10634 0.0000000 0.0000000 -0.2746580
-1.2000000 60.0 327 10321 374417 10306 3770863390 10648 0.0000000 0.0000000 -0.2746580
-1.0000000 60.0 228 10267 375408 10334 3770863454 10495 0.0000000 0.0000000 -0.2746580
-0.8000000 60.0 141 10265 374904 10244 3770863517 10406 0.0000000 0.0000000 -0.2746580
-0.6000000 60.0 87 10408 374428 10165 3770863580 10495 0.0000000 0.0000000 -0.2746580
-0.4000000 60.0 106 10332 374859 10414 3770863643 10438 0.0000000 0.0000000 -0.2746580
-0.2000000 60.0 164 10240 375449 10301 3770863706 10404 0.0000000 0.0000000 -0.2746580
0.0000000 60.0 258 10398 374686 10139 3770863770 10656 0.0000000 0.0000000 -0.2746580
0.2000000 60.0 381 10289 374256 10405 3770863833 10670 0.0000000 0.0000000 -0.2746580
0.4000000 60.0 403 10278 375870 10200 3770863896 10681 0.0000000 0.0000000 -0.2746580
0.6000000 60.0 439 10206 374886 10406 3770863959 10645 0.0000000 0.0000000 -0.2746580
0.8000000 60.0 380 10252 375686 10171 3770864023 10632 0.0000000 0.0000000 -0.2746580
1.0000000 60.0 308 10173 375195 10393 3770864086 10481 0.0000000 0.0000000 -0.2746580
1.2000000 60.0 220 10431 375733 10479 3770864149 10651 0.0000000 0.0000000 -0.2746580
1.4000000 60.0 142 10392 375546 10327 3770864212 10534 0.0000000 0.0000000 -0.2746580
