# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 981 7064 378301 10202 3770838568 8045 0.0000000 0.0000000 -0.9997560
-1.2000000 60.0 765 7124 378975 10179 3770838631 7889 0.0000000 0.0000000 -0.9997560
-1.0000000 60.0 540 6909 359766 10335 3770838695 7449 0.0000000 0.0000000 -0.9997560
-0.8000000 60.0 334 7033 356692 10263 3770838758 7367 0.0000000 0.0000000 -0.9997560
-0.6000000 60.0 262 6995 357246 10398 3770838821 7257 0.0000000 0.0000000 -0.9997560
-0.4000000 60.0 311 6927 357477 10217 3770838884 7238 0.0000000 0.0000000 -0.9997560
-0.2000000 60.0 456 6972 358213 10251 3770838947 7428 0.0000000 0.0000000 -0.9997560
0.0000000 60.0 693 6913 357623 10299 3770839011 7606 0.0000000 0.0000000 -0.9997560
0.2000000 60.0 900 6980 375983 10328 3770839074 7880 0.0000000 0.0000000 -0.9997560
0.4000000 60.0 1062 6973 376610 10267 3770839137 8035 0.0000000 0.0000000 -0.9997560
0.6000000 60.0 1063 6959 375743 10477 3770839200 8022 0.0000000 0.0000000 -0.9997560
0.8000000 60.0 954 6990 377102 10332 3770839264 7944 0.0000000 0.0000000 -0.9997560
1.0000000 60.0 802 7015 383649 10420 3770839327 7817 0.0000000 0.0000000 -0.9997560
1.2000000 60.0 532 6903 377489 10457 3770839390 7435 0.0000000 0.0000000 -0.9997560
1.4000000 60.0 339 6988 376849 10259 3770839453 7327 0.0000000 0.0000000 -0.9997560
