* begin:	09/09/2023 01:08:20
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_A1_alpha_ifg.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	5.0	26440	365	32483	73446	3777060504	26805	0.0000000	0.0000000
* Date: 09/09/2023	Time: 01:28
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	45	260
1	3.00	1200.00	104	516
2	6.00	1200.00	85	545
3	9.00	1200.00	84	544
4	12.00	1200.00	102	620
5	15.00	1200.00	89	659
6	18.00	1200.00	128	720
7	21.00	1200.00	129	717
8	24.00	1200.00	149	731
9	27.00	1200.00	167	739
10	30.00	1200.00	181	714
11	33.00	1200.00	197	741
12	36.00	1200.00	228	672
13	39.00	1200.00	257	666
14	42.00	1200.00	249	589
15	45.00	1200.00	251	496
16	48.00	1200.00	275	413
17	51.00	1200.00	246	294
18	54.00	1200.00	244	257
19	57.00	1200.00	273	206
20	60.00	1200.00	273	165
21	63.00	1200.00	275	136
22	66.00	1200.00	256	178
23	69.00	1200.00	221	174
24	72.00	1200.00	204	173
25	75.00	1200.00	205	189
26	78.00	1200.00	188	237
27	81.00	1200.00	137	293
28	84.00	1200.00	136	398
29	87.00	1200.00	133	438
30	90.00	1200.00	111	567
31	93.00	1200.00	97	652
32	96.00	1200.00	109	688
33	99.00	1200.00	99	749
34	102.00	1200.00	98	727
35	105.00	1200.00	93	756
36	108.00	1200.00	104	717
37	111.00	1200.00	103	735
38	114.00	1200.00	109	706
39	117.00	1200.00	107	699
40	120.00	1200.00	122	730
41	123.00	1200.00	170	701
42	126.00	1200.00	193	720
43	129.00	1200.00	202	760
44	132.00	1200.00	212	710
45	135.00	1200.00	210	629
46	138.00	1200.00	237	677
47	141.00	1200.00	249	539
48	144.00	1200.00	238	527
49	147.00	1200.00	229	399
50	150.00	1200.00	281	313
51	153.00	1200.00	286	238
52	156.00	1200.00	248	208
53	159.00	1200.00	271	183
54	162.00	1200.00	246	162
55	165.00	1200.00	275	179
56	168.00	1200.00	241	138
57	171.00	1200.00	221	165
58	174.00	1200.00	196	191
59	177.00	1200.00	176	243
60	180.00	1200.00	141	298
61	183.00	1200.00	134	381
62	186.00	1200.00	129	448
63	189.00	1200.00	128	509
64	192.00	1200.00	101	645
65	195.00	1200.00	88	663
66	198.00	1200.00	91	720
67	201.00	1200.00	101	699
68	204.00	1200.00	93	730
69	207.00	1200.00	100	702
70	210.00	1200.00	94	754
71	213.00	1200.00	105	705
72	216.00	1200.00	120	707
73	219.00	1200.00	131	674
74	222.00	1200.00	159	775
75	225.00	1200.00	169	762
76	228.00	1200.00	201	727
77	231.00	1200.00	215	722
78	234.00	1200.00	235	748
79	237.00	1200.00	255	614
80	240.00	1200.00	266	555
81	243.00	1200.00	244	488
82	246.00	1200.00	260	411
83	249.00	1200.00	243	316
84	252.00	1200.00	249	249
85	255.00	1200.00	257	222
86	258.00	1200.00	220	191
87	261.00	1200.00	226	151
88	264.00	1200.00	220	163
89	267.00	1200.00	187	148
90	270.00	1200.00	202	167
91	273.00	1200.00	174	171
92	276.00	1200.00	192	214
93	279.00	1200.00	201	288
94	282.00	1200.00	219	341
95	285.00	1200.00	223	432
96	288.00	1200.00	225	537
97	291.00	1200.00	268	566
98	294.00	1200.00	243	692
99	297.00	1200.00	229	623
100	300.00	1200.00	262	796
101	303.00	1200.00	213	723
102	306.00	1200.00	226	733
103	309.00	1200.00	229	774
104	312.00	1200.00	205	729
105	315.00	1200.00	164	674
106	318.00	1200.00	130	710
107	321.00	1200.00	162	677
108	324.00	1200.00	115	737
109	327.00	1200.00	95	723
110	330.00	1200.00	113	735
111	333.00	1200.00	95	645
112	336.00	1200.00	86	661
113	339.00	1200.00	84	618
114	342.00	1200.00	96	535
115	345.00	1200.00	93	430
116	348.00	1200.00	111	363
117	351.00	1200.00	120	281
118	354.00	1200.00	135	253
119	357.00	1200.00	140	192
120	360.00	1200.00	190	138
121	363.00	1200.00	203	181
122	366.00	1200.00	209	175
123	369.00	1200.00	226	194
124	372.00	1200.00	254	192
125	375.00	1200.00	273	213
126	378.00	1200.00	266	276
127	381.00	1200.00	255	316
128	384.00	1200.00	284	401
129	387.00	1200.00	287	443
130	390.00	1200.00	303	579
131	393.00	1200.00	241	607
132	396.00	1200.00	292	682
133	399.00	1200.00	229	696
134	402.00	1200.00	228	749
135	405.00	1200.00	211	749
136	408.00	1200.00	204	724
137	411.00	1200.00	203	748
138	414.00	1200.00	152	739
139	417.00	1200.00	135	668
140	420.00	1200.00	120	703
141	423.00	1200.00	112	649
142	426.00	1200.00	100	581
143	429.00	1200.00	98	639
144	432.00	1200.00	98	531
* end: 09/09/2023 01:28:25
