# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 24 98 0.000
1.000 3600.000 48 190 0.000
2.000 3600.000 55 187 0.000
3.000 3600.000 51 176 0.000
4.000 3600.000 47 166 0.000
5.000 3600.000 38 133 0.000
6.000 3600.000 79 131 0.000
7.000 3600.000 45 116 0.000
8.000 3600.000 59 142 0.000
9.000 3600.000 38 134 0.000
10.000 3600.000 60 133 0.000
11.000 3600.000 55 149 0.000
12.000 3600.000 52 151 0.000
13.000 3600.000 50 193 0.000
14.000 3600.000 47 190 0.000
15.000 3600.000 48 197 0.000
16.000 3600.000 66 187 0.000
17.000 3600.000 46 214 0.000
18.000 3600.000 47 180 0.000
19.000 3600.000 64 169 0.000
20.000 3600.000 55 167 0.000
21.000 3600.000 53 149 0.000
22.000 3600.000 62 134 0.000
23.000 3600.000 54 130 0.000
24.000 3600.000 47 126 0.000
25.000 3600.000 56 101 0.000
26.000 3600.000 55 142 0.000
27.000 3600.000 58 127 0.000
28.000 3600.000 52 153 0.000
29.000 3600.000 52 153 0.000
30.000 3600.000 63 184 0.000
31.000 3600.000 47 190 0.000
32.000 3600.000 62 212 0.000
33.000 3600.000 49 184 0.000
34.000 3600.000 53 180 0.000
35.000 3600.000 53 204 0.000
36.000 3600.000 78 174 0.000
37.000 3600.000 49 156 0.000
38.000 3600.000 51 137 0.000
39.000 3600.000 51 121 0.000
40.000 3600.000 54 114 0.000
41.000 3600.000 54 117 0.000
42.000 3600.000 50 130 0.000
43.000 3600.000 51 141 0.000
44.000 3600.000 56 144 0.000
45.000 3600.000 64 167 0.000
46.000 3600.000 61 188 0.000
47.000 3600.000 46 199 0.000
48.000 3600.000 69 180 0.000
49.000 3600.000 64 167 0.000
50.000 3600.000 40 187 0.000
51.000 3600.000 73 203 0.000
52.000 3600.000 54 192 0.000
53.000 3600.000 71 186 0.000
54.000 3600.000 64 166 0.000
55.000 3600.000 51 129 0.000
56.000 3600.000 63 150 0.000
57.000 3600.000 52 135 0.000
58.000 3600.000 50 143 0.000
59.000 3600.000 40 122 0.000
60.000 3600.000 58 121 0.000
61.000 3600.000 61 147 0.000
62.000 3600.000 58 178 0.000
63.000 3600.000 47 152 0.000
64.000 3600.000 56 192 0.000
65.000 3600.000 58 180 0.000
66.000 3600.000 58 184 0.000
67.000 3600.000 57 179 0.000
68.000 3600.000 65 184 0.000
69.000 3600.000 49 170 0.000
70.000 3600.000 45 172 0.000
71.000 3600.000 59 147 0.000
72.000 3600.000 72 170 0.000
73.000 3600.000 57 126 0.000
74.000 3600.000 50 161 0.000
75.000 3600.000 55 131 0.000
76.000 3600.000 59 156 0.000
77.000 3600.000 48 139 0.000
78.000 3600.000 59 154 0.000
79.000 3600.000 64 161 0.000
80.000 3600.000 63 165 0.000
81.000 3600.000 57 158 0.000
82.000 3600.000 65 171 0.000
83.000 3600.000 50 184 0.000
84.000 3600.000 56 153 0.000
85.000 3600.000 51 165 0.000
86.000 3600.000 46 171 0.000
87.000 3600.000 59 116 0.000
88.000 3600.000 41 167 0.000
89.000 3600.000 39 160 0.000
90.000 3600.000 48 140 0.000
91.000 3600.000 50 149 0.000
92.000 3600.000 69 172 0.000
93.000 3600.000 41 168 0.000
94.000 3600.000 55 168 0.000
95.000 3600.000 58 170 0.000
96.000 3600.000 60 165 0.000
97.000 3600.000 56 167 0.000
98.000 3600.000 48 150 0.000
99.000 3600.000 63 154 0.000
100.000 3600.000 52 158 0.000
101.000 3600.000 51 128 0.000
102.000 3600.000 57 163 0.000
103.000 3600.000 52 136 0.000
104.000 3600.000 45 160 0.000
105.000 3600.000 60 169 0.000
106.000 3600.000 61 189 0.000
107.000 3600.000 47 160 0.000
108.000 3600.000 44 163 0.000
109.000 3600.000 65 177 0.000
110.000 3600.000 61 184 0.000
111.000 3600.000 61 159 0.000
112.000 3600.000 49 187 0.000
113.000 3600.000 53 150 0.000
114.000 3600.000 63 154 0.000
115.000 3600.000 58 140 0.000
116.000 3600.000 58 126 0.000
117.000 3600.000 44 131 0.000
118.000 3600.000 42 149 0.000
119.000 3600.000 54 141 0.000
120.000 3600.000 47 164 0.000
121.000 3600.000 52 130 0.000
122.000 3600.000 65 180 0.000
123.000 3600.000 47 159 0.000
124.000 3600.000 45 188 0.000
125.000 3600.000 54 187 0.000
126.000 3600.000 56 193 0.000
127.000 3600.000 63 200 0.000
128.000 3600.000 55 172 0.000
129.000 3600.000 46 182 0.000
130.000 3600.000 62 165 0.000
131.000 3600.000 55 152 0.000
132.000 3600.000 68 154 0.000
133.000 3600.000 58 125 0.000
134.000 3600.000 60 124 0.000
135.000 3600.000 51 125 0.000
136.000 3600.000 48 148 0.000
137.000 3600.000 51 136 0.000
138.000 3600.000 54 148 0.000
139.000 3600.000 47 159 0.000
140.000 3600.000 57 180 0.000
141.000 3600.000 49 189 0.000
142.000 3600.000 43 205 0.000
143.000 3600.000 57 194 0.000
144.000 3600.000 59 210 0.000
145.000 3600.000 54 201 0.000
146.000 3600.000 62 194 0.000
147.000 3600.000 58 156 0.000
148.000 3600.000 41 153 0.000
149.000 3600.000 56 110 0.000
150.000 3600.000 58 132 0.000
151.000 3600.000 65 96 0.000
152.000 3600.000 49 119 0.000
153.000 3600.000 50 107 0.000
154.000 3600.000 68 142 0.000
155.000 3600.000 60 150 0.000
156.000 3600.000 69 170 0.000
157.000 3600.000 50 203 0.000
158.000 3600.000 51 202 0.000
159.000 3600.000 50 191 0.000
160.000 3600.000 67 240 0.000
161.000 3600.000 57 205 0.000
162.000 3600.000 45 201 0.000
163.000 3600.000 68 173 0.000
164.000 3600.000 61 159 0.000
165.000 3600.000 63 172 0.000
166.000 3600.000 57 174 0.000
