# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 11814 6275 152863 4 3796075714 18089 0.000000 0.000000
-1.406250 20.0 11425 6887 152696 5 3796075740 18312 0.000000 0.000000
-1.318359 20.0 10488 7533 152763 4 3796075767 18021 0.000000 0.000000
-1.230469 20.0 9712 8352 152741 2 3796075793 18064 0.000000 0.000000
-1.142578 20.0 8431 9574 152949 4 3796075819 18005 0.000000 0.000000
-1.065674 20.0 7062 10721 152719 5 3796075846 17783 0.000000 0.000000
-0.966797 20.0 5826 12266 152838 3 3796075872 18092 0.000000 0.000000
-0.867920 20.0 4277 13973 152874 2 3796075898 18250 0.000000 0.000000
-0.780029 20.0 3183 14952 152956 3 3796075925 18135 0.000000 0.000000
-0.703125 20.0 2347 15590 153152 1 3796075951 17937 0.000000 0.000000
-0.615234 20.0 1751 16232 152863 2 3796075977 17983 0.000000 0.000000
-0.505371 20.0 1622 16437 153009 2 3796076004 18059 0.000000 0.000000
-0.417480 20.0 1806 16323 152713 4 3796076030 18129 0.000000 0.000000
-0.340576 20.0 2482 15375 152490 1 3796076056 17857 0.000000 0.000000
-0.241699 20.0 3183 14867 151830 2 3796076082 18050 0.000000 0.000000
-0.164795 20.0 4399 13626 151715 4 3796076108 18025 0.000000 0.000000
-0.065918 20.0 5683 12538 151779 4 3796076135 18221 0.000000 0.000000
0.021973 20.0 6979 11127 151995 5 3796076161 18106 0.000000 0.000000
0.120850 20.0 8338 9660 151794 7 3796076187 17998 0.000000 0.000000
0.197754 20.0 9422 8612 151579 2 3796076213 18034 0.000000 0.000000
0.296631 20.0 10506 7490 152833 2 3796076240 17996 0.000000 0.000000
0.384522 20.0 11219 6831 153435 3 3796076266 18050 0.000000 0.000000
0.472412 20.0 11683 6467 153302 3 3796076292 18150 0.000000 0.000000
0.571289 20.0 11582 6322 153234 2 3796076319 17904 0.000000 0.000000
0.648193 20.0 11262 6947 153692 4 3796076345 18209 0.000000 0.000000
0.736084 20.0 10524 7512 153758 2 3796076371 18036 0.000000 0.000000
0.834961 20.0 9557 8382 154009 2 3796076397 17939 0.000000 0.000000
0.933838 20.0 8137 9716 153998 2 3796076423 17853 0.000000 0.000000
1.021729 20.0 6905 11047 153979 3 3796076449 17952 0.000000 0.000000
1.120605 20.0 5511 12405 153930 5 3796076476 17916 0.000000 0.000000
1.197510 20.0 4336 13763 153937 5 3796076502 18099 0.000000 0.000000
1.285400 20.0 3402 14694 153845 6 3796076528 18096 0.000000 0.000000
1.384277 20.0 2340 15767 153612 8 3796076555 18107 0.000000 0.000000
1.483154 20.0 1895 15895 153870 3 3796076581 17790 0.000000 0.000000
1.560059 20.0 1590 16189 153851 2 3796076607 17779 0.000000 0.000000
