* begin:	28/09/2023 05:57:46
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495100	5.0	173759	67	32540	564193	3778719770	173826	0.0000000	0.0000000
* Date: 28/09/2023	Time: 06:22
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.030000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.03	600	1892
1	3.00	1500.03	1181	3704
2	6.00	1500.03	1188	3833
3	9.00	1500.03	1200	3790
4	12.00	1500.03	1233	3808
5	15.00	1500.03	1216	3879
6	18.00	1500.03	1248	3856
7	21.00	1500.03	1217	3910
8	24.00	1500.03	1239	4051
9	27.00	1500.03	1194	3909
10	30.00	1500.03	1191	4030
11	33.00	1500.03	1170	3988
12	36.00	1500.03	1198	4046
13	39.00	1500.03	1082	4039
14	42.00	1500.03	1239	4147
15	45.00	1500.03	1213	3954
16	48.00	1500.03	1169	4029
17	51.00	1500.03	1173	3918
18	54.00	1500.03	1180	3917
19	57.00	1500.03	1166	3806
20	60.00	1500.03	1218	3960
21	63.00	1500.03	1194	3948
22	66.00	1500.03	1206	3831
23	69.00	1500.03	1121	3924
24	72.00	1500.03	1203	4044
25	75.00	1500.03	1075	4003
26	78.00	1500.03	1166	3936
27	81.00	1500.03	1185	3812
28	84.00	1500.03	1151	3852
29	87.00	1500.03	1134	3801
30	90.00	1500.03	1171	3973
31	93.00	1500.03	1094	3726
32	96.00	1500.03	1194	3976
33	99.00	1500.03	1196	3818
34	102.00	1500.03	1224	3885
35	105.00	1500.03	1190	3764
36	108.00	1500.03	1253	3940
37	111.00	1500.03	1254	3898
38	114.00	1500.03	1226	3992
39	117.00	1500.03	1174	3851
40	120.00	1500.03	1167	4058
41	123.00	1500.03	1189	3854
42	126.00	1500.03	1153	3939
43	129.00	1500.03	1201	3833
44	132.00	1500.03	1240	3837
45	135.00	1500.03	1167	3849
46	138.00	1500.03	1231	4002
47	141.00	1500.03	1254	3910
48	144.00	1500.03	1197	3964
49	147.00	1500.03	1162	3994
50	150.00	1500.03	1231	3995
51	153.00	1500.03	1216	3931
52	156.00	1500.03	1200	3982
53	159.00	1500.03	1221	3917
54	162.00	1500.03	1204	4001
55	165.00	1500.03	1253	3860
56	168.00	1500.03	1194	3837
57	171.00	1500.03	1215	3846
58	174.00	1500.03	1186	3868
59	177.00	1500.03	1201	3891
60	180.00	1500.03	1263	4049
61	183.00	1500.03	1214	3976
62	186.00	1500.03	1181	3941
63	189.00	1500.03	1255	3877
64	192.00	1500.03	1162	4065
65	195.00	1500.03	1224	3920
66	198.00	1500.03	1228	3924
67	201.00	1500.03	1164	3911
68	204.00	1500.03	1205	3898
69	207.00	1500.03	1145	3678
70	210.00	1500.03	1168	3867
71	213.00	1500.03	1180	3784
72	216.00	1500.03	1199	3910
73	219.00	1500.03	1225	3829
74	222.00	1500.03	1206	3813
75	225.00	1500.03	1187	3986
76	228.00	1500.03	1232	3983
77	231.00	1500.03	1232	3893
78	234.00	1500.03	1219	3885
79	237.00	1500.03	1176	3840
80	240.00	1500.03	1257	3754
81	243.00	1500.03	1198	3549
82	246.00	1500.03	1248	3649
83	249.00	1500.03	1167	3571
84	252.00	1500.03	1168	3486
85	255.00	1500.03	1156	3749
86	258.00	1500.03	1172	3776
87	261.00	1500.03	1245	3784
88	264.00	1500.03	1279	3919
89	267.00	1500.03	1199	3940
90	270.00	1500.03	1206	4097
91	273.00	1500.03	1161	3811
92	276.00	1500.03	1192	3939
93	279.00	1500.03	1109	3802
94	282.00	1500.03	1218	3777
95	285.00	1500.03	1153	3765
96	288.00	1500.03	1249	3969
97	291.00	1500.03	1229	3696
98	294.00	1500.03	1143	3920
99	297.00	1500.03	1156	3879
100	300.00	1500.03	1174	4048
101	303.00	1500.03	1234	3885
102	306.00	1500.03	1245	3960
103	309.00	1500.03	1246	3967
104	312.00	1500.03	1169	4027
105	315.00	1500.03	1157	3874
106	318.00	1500.03	1213	3995
107	321.00	1500.03	1242	3890
108	324.00	1500.03	1263	3927
109	327.00	1500.03	1215	3921
110	330.00	1500.03	1172	3896
111	333.00	1500.03	1242	3904
112	336.00	1500.03	1260	4008
113	339.00	1500.03	1181	3911
114	342.00	1500.03	1191	3958
115	345.00	1500.03	1191	3933
116	348.00	1500.03	1209	4097
117	351.00	1500.03	1199	4009
118	354.00	1500.03	1258	3968
119	357.00	1500.03	1165	3927
120	360.00	1500.03	1277	3942
121	363.00	1500.03	1218	3840
122	366.00	1500.03	1262	3973
123	369.00	1500.03	1130	3876
124	372.00	1500.03	1171	3863
125	375.00	1500.03	1234	3918
126	378.00	1500.03	1164	4003
127	381.00	1500.03	1211	3998
128	384.00	1500.03	1249	3878
129	387.00	1500.03	1166	3888
130	390.00	1500.03	1226	3900
131	393.00	1500.03	1210	3957
132	396.00	1500.03	1271	3962
133	399.00	1500.03	1171	3944
134	402.00	1500.03	1199	3866
135	405.00	1500.03	1211	3865
136	408.00	1500.03	1247	3918
137	411.00	1500.03	1183	3648
138	414.00	1500.03	1265	3903
139	417.00	1500.03	1198	3865
140	420.00	1500.03	1240	4028
141	423.00	1500.03	1213	3874
142	426.00	1500.03	1188	4015
143	429.00	1500.03	1230	3883
144	432.00	1500.03	1222	3971
* end: 28/09/2023 06:22:52
