# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 7466 4531 163400 2 3793741108 11997 0.000000 0.000000
-1.669922 20.0 7060 5010 163421 3 3793741135 12070 0.000000 0.000000
-1.604004 20.0 6582 5497 162295 4 3793741161 12079 0.000000 0.000000
-1.505127 20.0 6148 5949 161981 4 3793741187 12097 0.000000 0.000000
-1.417236 20.0 5442 6459 162269 2 3793741213 11901 0.000000 0.000000
-1.329346 20.0 4830 7355 163127 2 3793741239 12185 0.000000 0.000000
-1.241455 20.0 4175 7861 163624 5 3793741265 12036 0.000000 0.000000
-1.153565 20.0 3708 8575 164035 3 3793741291 12283 0.000000 0.000000
-1.087646 20.0 3030 9307 165091 6 3793741317 12337 0.000000 0.000000
-0.988769 20.0 2550 9713 165079 0 3793741343 12263 0.000000 0.000000
-0.911865 20.0 2438 9790 165002 5 3793741370 12228 0.000000 0.000000
-0.823975 20.0 2435 9790 163660 4 3793741396 12225 0.000000 0.000000
-0.736084 20.0 2549 9825 163407 1 3793741422 12374 0.000000 0.000000
-0.637207 20.0 2880 9483 163968 3 3793741448 12363 0.000000 0.000000
-0.560303 20.0 3285 8992 164451 3 3793741474 12277 0.000000 0.000000
-0.483398 20.0 3913 8219 163646 7 3793741500 12132 0.000000 0.000000
-0.384522 20.0 4473 7695 166256 2 3793741526 12168 0.000000 0.000000
-0.296631 20.0 4964 6919 166292 2 3793741552 11883 0.000000 0.000000
-0.197754 20.0 5903 5994 165114 7 3793741579 11897 0.000000 0.000000
-0.120850 20.0 6469 5663 168119 4 3793741605 12132 0.000000 0.000000
-0.054932 20.0 6943 4995 169914 3 3793741631 11938 0.000000 0.000000
0.054932 20.0 7432 4723 166648 3 3793741657 12155 0.000000 0.000000
0.142822 20.0 7628 4411 166543 1 3793741683 12039 0.000000 0.000000
0.230713 20.0 7573 4389 166429 4 3793741709 11962 0.000000 0.000000
0.318603 20.0 7444 4592 166594 4 3793741735 12036 0.000000 0.000000
0.384522 20.0 7099 4949 166253 4 3793741761 12048 0.000000 0.000000
0.461426 20.0 6866 5305 165405 6 3793741788 12171 0.000000 0.000000
0.549316 20.0 6030 5988 165642 5 3793741814 12018 0.000000 0.000000
0.637207 20.0 5552 6501 165770 3 3793741840 12053 0.000000 0.000000
0.736084 20.0 4955 7346 166575 2 3793741866 12301 0.000000 0.000000
0.823975 20.0 4001 7989 165318 3 3793741892 11990 0.000000 0.000000
0.900879 20.0 3439 8863 165146 5 3793741918 12302 0.000000 0.000000
0.988769 20.0 2924 9275 166739 1 3793741944 12199 0.000000 0.000000
1.065674 20.0 2664 9663 165895 3 3793741971 12327 0.000000 0.000000
1.153565 20.0 2367 9675 164182 5 3793741997 12042 0.000000 0.000000
1.252441 20.0 2409 9973 160105 3 3793742023 12382 0.000000 0.000000
1.340332 20.0 2498 9987 159949 1 3793742049 12485 0.000000 0.000000
1.406250 20.0 2725 9376 158970 1 3793742075 12101 0.000000 0.000000
1.505127 20.0 3161 9156 160017 1 3793742101 12317 0.000000 0.000000
1.582031 20.0 3771 8417 158790 1 3793742127 12188 0.000000 0.000000
1.669922 20.0 4266 7882 159382 3 3793742153 12148 0.000000 0.000000
1.768799 20.0 5199 6883 159025 4 3793742179 12082 0.000000 0.000000
