* begin:	10.06.2021 22:58:43
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1_pi2_1h.cfg
*
* no cfg file, sc file created manually
* 0	43.1000977	10.0	16077	2162	59807	46421	3706207128	18239	0.0000000	0.0000000
* Date: 10.06.2021	Time: 23:58
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.011000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	27	118
1	1.00	3600.01	54	223
2	2.00	3600.01	61	193
3	3.00	3600.01	61	189
4	4.00	3600.01	53	178
5	5.00	3600.01	59	142
6	6.00	3600.01	45	123
7	7.00	3600.01	53	98
8	8.00	3600.01	56	102
9	9.00	3600.01	40	98
10	10.00	3600.01	50	128
11	11.00	3600.01	50	161
12	12.00	3600.01	47	192
13	13.00	3600.01	38	190
14	14.00	3600.01	65	212
15	15.00	3600.01	46	209
16	16.00	3600.01	55	229
17	17.00	3600.01	45	228
18	18.00	3600.01	48	216
19	19.00	3600.01	54	182
20	20.00	3600.01	38	165
21	21.00	3600.01	43	110
22	22.00	3600.01	62	104
23	23.00	3600.01	47	87
24	24.00	3600.01	50	98
25	25.00	3600.01	47	105
26	26.00	3600.01	56	120
27	27.00	3600.01	65	148
28	28.00	3600.01	60	199
29	29.00	3600.01	57	196
30	30.00	3600.01	55	214
31	31.00	3600.01	42	228
32	32.00	3600.01	58	249
33	33.00	3600.01	34	197
34	34.00	3600.01	49	186
35	35.00	3600.01	45	175
36	36.00	3600.01	61	155
37	37.00	3600.01	41	120
38	38.00	3600.01	64	92
39	39.00	3600.01	53	72
40	40.00	3600.01	56	74
41	41.00	3600.01	41	79
42	42.00	3600.01	43	140
43	43.00	3600.01	58	141
44	44.00	3600.01	61	195
45	45.00	3600.01	28	201
46	46.00	3600.01	54	221
47	47.00	3600.01	51	222
48	48.00	3600.01	67	214
49	49.00	3600.01	46	207
50	50.00	3600.01	54	174
51	51.00	3600.01	60	156
52	52.00	3600.01	63	162
53	53.00	3600.01	52	106
54	54.00	3600.01	53	88
55	55.00	3600.01	57	92
56	56.00	3600.01	46	88
57	57.00	3600.01	52	89
58	58.00	3600.01	60	123
59	59.00	3600.01	52	137
60	60.00	3600.01	53	189
61	61.00	3600.01	56	209
62	62.00	3600.01	57	201
63	63.00	3600.01	60	208
64	64.00	3600.01	51	229
65	65.00	3600.01	59	183
66	66.00	3600.01	61	172
67	67.00	3600.01	46	160
68	68.00	3600.01	50	144
69	69.00	3600.01	46	114
70	70.00	3600.01	49	114
71	71.00	3600.01	55	82
72	72.00	3600.01	46	79
73	73.00	3600.01	56	98
74	74.00	3600.01	50	102
75	75.00	3600.01	49	141
76	76.00	3600.01	57	173
77	77.00	3600.01	48	177
78	78.00	3600.01	58	201
79	79.00	3600.01	37	224
80	80.00	3600.01	64	223
81	81.00	3600.01	48	195
82	82.00	3600.01	64	208
83	83.00	3600.01	33	170
84	84.00	3600.01	50	149
85	85.00	3600.01	60	108
86	86.00	3600.01	54	76
87	87.00	3600.01	42	67
88	88.00	3600.01	52	68
89	89.00	3600.01	47	80
90	90.00	3600.01	55	123
91	91.00	3600.01	49	118
92	92.00	3600.01	41	173
93	93.00	3600.01	43	192
94	94.00	3600.01	54	252
95	95.00	3600.01	49	227
96	96.00	3600.01	60	226
97	97.00	3600.01	57	184
98	98.00	3600.01	64	208
99	99.00	3600.01	61	157
100	100.00	3600.01	60	131
101	101.00	3600.01	65	105
102	102.00	3600.01	58	80
103	103.00	3600.01	50	68
104	104.00	3600.01	52	92
105	105.00	3600.01	50	79
106	106.00	3600.01	49	112
