* begin:	23.06.2021 13:26:33
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	16756	9297	380932	47307	3707295997	26053	0.0000000	0.0000000
* Date: 23.06.2021	Time: 14:26
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.018000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.02	39	90
1	1.00	3600.02	36	176
2	2.00	3600.02	55	162
3	3.00	3600.02	57	154
4	4.00	3600.02	51	165
5	5.00	3600.02	50	155
6	6.00	3600.02	63	157
7	7.00	3600.02	47	112
8	8.00	3600.02	48	122
9	9.00	3600.02	48	122
10	10.00	3600.02	50	145
11	11.00	3600.02	54	113
12	12.00	3600.02	40	167
13	13.00	3600.02	55	166
14	14.00	3600.02	58	175
15	15.00	3600.02	47	205
16	16.00	3600.02	60	179
17	17.00	3600.02	50	174
18	18.00	3600.02	61	168
19	19.00	3600.02	54	161
20	20.00	3600.02	56	148
21	21.00	3600.02	56	128
22	22.00	3600.02	60	141
23	23.00	3600.02	42	118
24	24.00	3600.02	59	121
25	25.00	3600.02	63	118
26	26.00	3600.02	66	122
27	27.00	3600.02	49	141
28	28.00	3600.02	49	159
29	29.00	3600.02	52	154
30	30.00	3600.02	45	193
31	31.00	3600.02	48	191
32	32.00	3600.02	64	244
33	33.00	3600.02	50	193
34	34.00	3600.02	69	195
35	35.00	3600.02	52	202
36	36.00	3600.02	48	178
37	37.00	3600.02	49	167
38	38.00	3600.02	65	146
39	39.00	3600.02	54	141
40	40.00	3600.02	56	128
41	41.00	3600.02	60	111
42	42.00	3600.02	69	120
43	43.00	3600.02	55	125
44	44.00	3600.02	50	144
45	45.00	3600.02	49	150
46	46.00	3600.02	68	157
47	47.00	3600.02	68	159
48	48.00	3600.02	57	189
49	49.00	3600.02	57	200
50	50.00	3600.02	57	210
51	51.00	3600.02	36	189
52	52.00	3600.02	60	147
53	53.00	3600.02	51	196
54	54.00	3600.02	56	179
55	55.00	3600.02	53	151
56	56.00	3600.02	62	136
57	57.00	3600.02	56	120
58	58.00	3600.02	43	116
59	59.00	3600.02	70	119
60	60.00	3600.02	54	117
61	61.00	3600.02	48	149
62	62.00	3600.02	65	150
63	63.00	3600.02	55	146
64	64.00	3600.02	65	172
65	65.00	3600.02	49	174
66	66.00	3600.02	60	195
67	67.00	3600.02	47	174
68	68.00	3600.02	51	175
69	69.00	3600.02	51	171
70	70.00	3600.02	65	164
71	71.00	3600.02	46	180
72	72.00	3600.02	47	144
73	73.00	3600.02	50	141
74	74.00	3600.02	58	123
75	75.00	3600.02	59	134
76	76.00	3600.02	49	123
77	77.00	3600.02	57	133
78	78.00	3600.02	46	130
79	79.00	3600.02	62	139
80	80.00	3600.02	53	173
81	81.00	3600.02	60	161
82	82.00	3600.02	51	170
83	83.00	3600.02	56	190
84	84.00	3600.02	44	185
85	85.00	3600.02	70	176
86	86.00	3600.02	44	208
87	87.00	3600.02	52	161
88	88.00	3600.02	55	149
89	89.00	3600.02	42	134
90	90.00	3600.02	49	152
91	91.00	3600.02	60	141
92	92.00	3600.02	44	146
93	93.00	3600.02	53	140
94	94.00	3600.02	51	165
95	95.00	3600.02	70	138
96	96.00	3600.02	46	151
97	97.00	3600.02	57	145
98	98.00	3600.02	53	161
99	99.00	3600.02	66	148
100	100.00	3600.02	54	159
101	101.00	3600.02	47	152
102	102.00	3600.02	44	168
103	103.00	3600.02	63	141
104	104.00	3600.02	59	157
105	105.00	3600.02	65	134
106	106.00	3600.02	57	173
