# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 9223 6003 164969 2 3793732866 15226 0.000000 0.000000
-1.669922 20.0 9787 5608 166676 3 3793732892 15395 0.000000 0.000000
-1.582031 20.0 10026 5345 166878 4 3793732919 15371 0.000000 0.000000
-1.505127 20.0 9931 5498 166902 4 3793732945 15429 0.000000 0.000000
-1.417236 20.0 9508 5927 167052 7 3793732971 15435 0.000000 0.000000
-1.329346 20.0 8571 6710 162524 3 3793732997 15281 0.000000 0.000000
-1.241455 20.0 7980 7533 164209 3 3793733023 15513 0.000000 0.000000
-1.153565 20.0 6902 8570 163135 3 3793733049 15472 0.000000 0.000000
-1.076660 20.0 6086 9447 165829 2 3793733075 15533 0.000000 0.000000
-0.999756 20.0 5329 10147 168393 1 3793733101 15476 0.000000 0.000000
-0.911865 20.0 3785 11725 167969 3 3793733128 15510 0.000000 0.000000
-0.823975 20.0 3019 12682 166838 4 3793733154 15701 0.000000 0.000000
-0.736084 20.0 2398 13307 167722 1 3793733180 15705 0.000000 0.000000
-0.637207 20.0 1918 13733 168617 2 3793733206 15651 0.000000 0.000000
-0.560303 20.0 1849 14039 167507 6 3793733232 15888 0.000000 0.000000
-0.472412 20.0 1963 13826 167493 6 3793733258 15789 0.000000 0.000000
-0.384522 20.0 2390 13128 166575 2 3793733284 15518 0.000000 0.000000
-0.296631 20.0 2953 12672 166670 1 3793733310 15625 0.000000 0.000000
-0.219727 20.0 3998 11592 164450 3 3793733336 15590 0.000000 0.000000
-0.131836 20.0 4778 10757 165973 5 3793733363 15535 0.000000 0.000000
-0.054932 20.0 5457 10023 166045 0 3793733389 15480 0.000000 0.000000
0.043945 20.0 6650 8699 165606 6 3793733415 15349 0.000000 0.000000
0.131836 20.0 7589 7726 165418 0 3793733441 15315 0.000000 0.000000
0.219727 20.0 8514 6928 165211 5 3793733467 15442 0.000000 0.000000
0.296631 20.0 9087 6022 160499 4 3793733493 15109 0.000000 0.000000
0.384522 20.0 9862 5443 160880 3 3793733519 15305 0.000000 0.000000
0.461426 20.0 9833 5219 160702 6 3793733545 15052 0.000000 0.000000
0.560303 20.0 9969 5317 161743 1 3793733571 15286 0.000000 0.000000
0.648193 20.0 9494 5772 161116 2 3793733598 15266 0.000000 0.000000
0.736084 20.0 8799 6698 160698 5 3793733624 15497 0.000000 0.000000
0.834961 20.0 8005 7506 161792 2 3793733650 15511 0.000000 0.000000
0.900879 20.0 7178 8309 161279 2 3793733676 15487 0.000000 0.000000
0.977783 20.0 6090 9353 162137 5 3793733702 15443 0.000000 0.000000
1.076660 20.0 5020 10603 164132 3 3793733728 15623 0.000000 0.000000
1.175537 20.0 3813 11670 164289 7 3793733754 15483 0.000000 0.000000
1.252441 20.0 3174 12623 163032 4 3793733780 15797 0.000000 0.000000
1.329346 20.0 2431 13544 162814 4 3793733806 15975 0.000000 0.000000
1.417236 20.0 2059 13828 161765 3 3793733833 15887 0.000000 0.000000
1.505127 20.0 1841 13719 160042 4 3793733859 15560 0.000000 0.000000
1.593018 20.0 1914 13752 160523 2 3793733885 15666 0.000000 0.000000
1.669922 20.0 2185 13393 160872 2 3793733911 15578 0.000000 0.000000
1.779785 20.0 2921 12549 165556 3 3793733937 15470 0.000000 0.000000
