# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 7 21 -160.000
1.000 3600.000 30 38 -160.000
2.000 3600.000 16 50 -160.000
3.000 3600.000 20 38 -160.000
4.000 3600.000 23 38 -160.000
5.000 3600.000 9 41 -160.000
6.000 3600.000 13 36 -160.000
7.000 3600.000 14 34 -160.000
8.000 3600.000 14 37 -160.000
9.000 3600.000 18 30 -160.000
10.000 3600.000 17 39 -160.000
11.000 3600.000 15 32 -160.000
12.000 3600.000 16 47 -160.000
13.000 3600.000 13 43 -160.000
14.000 3600.000 16 49 -160.000
15.000 3600.000 18 55 -160.000
16.000 3600.000 15 54 -160.000
17.000 3600.000 17 57 -160.000
18.000 3600.000 28 50 -160.000
19.000 3600.000 24 44 -160.000
20.000 3600.000 18 53 -160.000
21.000 3600.000 20 44 -160.000
22.000 3600.000 21 33 -160.000
23.000 3600.000 20 30 -160.000
24.000 3600.000 22 36 -160.000
25.000 3600.000 26 32 -160.000
26.000 3600.000 10 35 -160.000
27.000 3600.000 21 19 -160.000
28.000 3600.000 15 43 -160.000
29.000 3600.000 15 40 -160.000
30.000 3600.000 14 45 -160.000
31.000 3600.000 15 51 -160.000
32.000 3600.000 15 62 -160.000
33.000 3600.000 20 55 -160.000
34.000 3600.000 14 61 -160.000
35.000 3600.000 13 60 -160.000
36.000 3600.000 24 55 -160.000
37.000 3600.000 19 33 -160.000
38.000 3600.000 21 34 -160.000
39.000 3600.000 17 44 -160.000
40.000 3600.000 17 29 -160.000
41.000 3600.000 14 28 -160.000
42.000 3600.000 14 34 -160.000
43.000 3600.000 14 32 -160.000
44.000 3600.000 11 42 -160.000
45.000 3600.000 19 40 -160.000
46.000 3600.000 18 41 -160.000
47.000 3600.000 13 46 -160.000
48.000 3600.000 15 65 -160.000
49.000 3600.000 16 54 -160.000
50.000 3600.000 21 57 -160.000
51.000 3600.000 18 46 -160.000
52.000 3600.000 18 61 -160.000
53.000 3600.000 13 58 -160.000
54.000 3600.000 13 43 -160.000
55.000 3600.000 20 24 -160.000
56.000 3600.000 13 31 -160.000
57.000 3600.000 12 38 -160.000
58.000 3600.000 13 28 -160.000
59.000 3600.000 15 37 -160.000
60.000 3600.000 21 30 -160.000
61.000 3600.000 17 28 -160.000
62.000 3600.000 12 54 -160.000
63.000 3600.000 18 54 -160.000
64.000 3600.000 20 61 -160.000
65.000 3600.000 14 48 -160.000
66.000 3600.000 18 51 -160.000
67.000 3600.000 8 60 -160.000
68.000 3600.000 15 54 -160.000
69.000 3600.000 19 47 -160.000
70.000 3600.000 20 64 -160.000
71.000 3600.000 20 44 -160.000
72.000 3600.000 18 36 -160.000
73.000 3600.000 15 41 -160.000
74.000 3600.000 8 40 -160.000
75.000 3600.000 17 24 -160.000
76.000 3600.000 9 33 -160.000
77.000 3600.000 18 39 -160.000
78.000 3600.000 21 37 -160.000
