# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 24 103 0.000
1.000 3600.000 67 196 0.000
2.000 3600.000 55 191 0.000
3.000 3600.000 58 190 0.000
4.000 3600.000 63 168 0.000
5.000 3600.000 60 160 0.000
6.000 3600.000 58 173 0.000
7.000 3600.000 58 142 0.000
8.000 3600.000 81 139 0.000
9.000 3600.000 58 137 0.000
10.000 3600.000 60 158 0.000
11.000 3600.000 46 161 0.000
12.000 3600.000 75 168 0.000
13.000 3600.000 50 156 0.000
14.000 3600.000 47 196 0.000
15.000 3600.000 55 214 0.000
16.000 3600.000 51 230 0.000
17.000 3600.000 61 197 0.000
18.000 3600.000 65 206 0.000
19.000 3600.000 54 178 0.000
20.000 3600.000 69 206 0.000
21.000 3600.000 61 179 0.000
22.000 3600.000 59 143 0.000
23.000 3600.000 61 135 0.000
24.000 3600.000 75 122 0.000
25.000 3600.000 57 140 0.000
26.000 3600.000 52 156 0.000
27.000 3600.000 59 133 0.000
28.000 3600.000 48 175 0.000
29.000 3600.000 43 173 0.000
30.000 3600.000 69 204 0.000
31.000 3600.000 57 208 0.000
32.000 3600.000 58 197 0.000
33.000 3600.000 53 202 0.000
34.000 3600.000 68 207 0.000
35.000 3600.000 62 202 0.000
36.000 3600.000 66 199 0.000
37.000 3600.000 58 169 0.000
38.000 3600.000 61 170 0.000
39.000 3600.000 63 174 0.000
40.000 3600.000 61 156 0.000
41.000 3600.000 52 129 0.000
42.000 3600.000 53 162 0.000
43.000 3600.000 59 133 0.000
44.000 3600.000 73 142 0.000
45.000 3600.000 53 148 0.000
46.000 3600.000 74 190 0.000
47.000 3600.000 69 195 0.000
48.000 3600.000 67 212 0.000
49.000 3600.000 47 179 0.000
50.000 3600.000 48 198 0.000
51.000 3600.000 73 175 0.000
52.000 3600.000 56 212 0.000
53.000 3600.000 55 199 0.000
54.000 3600.000 63 193 0.000
55.000 3600.000 63 168 0.000
56.000 3600.000 53 155 0.000
57.000 3600.000 70 142 0.000
58.000 3600.000 60 142 0.000
59.000 3600.000 72 144 0.000
60.000 3600.000 61 142 0.000
61.000 3600.000 58 157 0.000
62.000 3600.000 62 181 0.000
63.000 3600.000 61 156 0.000
64.000 3600.000 50 193 0.000
65.000 3600.000 54 161 0.000
66.000 3600.000 66 173 0.000
67.000 3600.000 52 183 0.000
68.000 3600.000 63 181 0.000
69.000 3600.000 60 183 0.000
70.000 3600.000 64 181 0.000
71.000 3600.000 50 164 0.000
72.000 3600.000 67 181 0.000
73.000 3600.000 36 151 0.000
74.000 3600.000 47 181 0.000
75.000 3600.000 55 153 0.000
76.000 3600.000 66 165 0.000
77.000 3600.000 53 154 0.000
78.000 3600.000 50 187 0.000
79.000 3600.000 65 161 0.000
80.000 3600.000 72 173 0.000
81.000 3600.000 55 155 0.000
82.000 3600.000 69 170 0.000
83.000 3600.000 69 179 0.000
84.000 3600.000 68 206 0.000
85.000 3600.000 58 171 0.000
86.000 3600.000 52 158 0.000
87.000 3600.000 66 166 0.000
88.000 3600.000 71 180 0.000
89.000 3600.000 65 193 0.000
90.000 3600.000 67 168 0.000
91.000 3600.000 58 171 0.000
