# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 8 40 120.000
1.000 3600.000 18 73 120.000
2.000 3600.000 17 68 120.000
3.000 3600.000 26 55 120.000
4.000 3600.000 12 55 120.000
5.000 3600.000 19 36 120.000
6.000 3600.000 17 48 120.000
7.000 3600.000 15 48 120.000
8.000 3600.000 14 41 120.000
9.000 3600.000 11 41 120.000
10.000 3600.000 24 43 120.000
11.000 3600.000 25 41 120.000
12.000 3600.000 22 70 120.000
13.000 3600.000 28 65 120.000
14.000 3600.000 16 56 120.000
15.000 3600.000 23 66 120.000
16.000 3600.000 17 63 120.000
17.000 3600.000 23 51 120.000
18.000 3600.000 15 64 120.000
19.000 3600.000 18 60 120.000
20.000 3600.000 15 54 120.000
21.000 3600.000 25 60 120.000
22.000 3600.000 19 60 120.000
23.000 3600.000 8 49 120.000
24.000 3600.000 17 44 120.000
25.000 3600.000 28 43 120.000
26.000 3600.000 15 46 120.000
27.000 3600.000 14 65 120.000
28.000 3600.000 23 66 120.000
29.000 3600.000 22 63 120.000
30.000 3600.000 26 57 120.000
31.000 3600.000 19 71 120.000
32.000 3600.000 21 70 120.000
33.000 3600.000 24 72 120.000
34.000 3600.000 21 76 120.000
35.000 3600.000 9 62 120.000
36.000 3600.000 16 60 120.000
37.000 3600.000 15 58 120.000
38.000 3600.000 15 55 120.000
39.000 3600.000 15 46 120.000
40.000 3600.000 27 64 120.000
41.000 3600.000 16 47 120.000
42.000 3600.000 15 50 120.000
43.000 3600.000 23 46 120.000
44.000 3600.000 25 49 120.000
45.000 3600.000 16 52 120.000
46.000 3600.000 15 55 120.000
47.000 3600.000 15 65 120.000
48.000 3600.000 13 53 120.000
49.000 3600.000 17 67 120.000
50.000 3600.000 24 62 120.000
51.000 3600.000 17 64 120.000
52.000 3600.000 15 64 120.000
53.000 3600.000 16 46 120.000
54.000 3600.000 18 52 120.000
55.000 3600.000 19 68 120.000
56.000 3600.000 13 62 120.000
57.000 3600.000 18 43 120.000
58.000 3600.000 21 50 120.000
59.000 3600.000 17 51 120.000
60.000 3600.000 16 66 120.000
61.000 3600.000 19 59 120.000
62.000 3600.000 23 50 120.000
63.000 3600.000 18 57 120.000
64.000 3600.000 29 62 120.000
65.000 3600.000 21 57 120.000
66.000 3600.000 20 64 120.000
67.000 3600.000 18 57 120.000
68.000 3600.000 20 47 120.000
69.000 3600.000 18 58 120.000
70.000 3600.000 23 67 120.000
71.000 3600.000 19 55 120.000
72.000 3600.000 21 64 120.000
73.000 3600.000 27 60 120.000
74.000 3600.000 23 72 120.000
