# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 17 47 -120.000
1.000 3600.010 45 95 -120.000
2.000 3600.010 30 100 -120.000
3.000 3600.010 40 82 -120.000
4.000 3600.010 28 64 -120.000
5.000 3600.010 22 82 -120.000
6.000 3600.010 33 66 -120.000
7.000 3600.010 37 67 -120.000
8.000 3600.010 28 62 -120.000
9.000 3600.010 30 80 -120.000
10.000 3600.010 32 72 -120.000
11.000 3600.010 18 84 -120.000
12.000 3600.010 39 73 -120.000
13.000 3600.010 40 95 -120.000
14.000 3600.010 28 104 -120.000
15.000 3600.010 39 113 -120.000
16.000 3600.010 31 98 -120.000
17.000 3600.010 34 96 -120.000
18.000 3600.010 34 98 -120.000
19.000 3600.010 28 86 -120.000
20.000 3600.010 37 89 -120.000
21.000 3600.010 29 77 -120.000
22.000 3600.010 31 82 -120.000
23.000 3600.010 31 47 -120.000
24.000 3600.010 33 63 -120.000
25.000 3600.010 36 53 -120.000
26.000 3600.010 30 70 -120.000
27.000 3600.010 31 82 -120.000
28.000 3600.010 31 91 -120.000
29.000 3600.010 33 89 -120.000
30.000 3600.010 37 91 -120.000
31.000 3600.010 23 102 -120.000
32.000 3600.010 37 117 -120.000
33.000 3600.010 23 111 -120.000
34.000 3600.010 29 103 -120.000
35.000 3600.010 23 87 -120.000
36.000 3600.010 37 107 -120.000
37.000 3600.010 27 86 -120.000
38.000 3600.010 40 65 -120.000
39.000 3600.010 39 57 -120.000
40.000 3600.010 32 51 -120.000
41.000 3600.010 33 65 -120.000
42.000 3600.010 27 86 -120.000
43.000 3600.010 33 64 -120.000
44.000 3600.010 31 71 -120.000
45.000 3600.010 26 72 -120.000
46.000 3600.010 32 86 -120.000
47.000 3600.010 29 114 -120.000
48.000 3600.010 40 115 -120.000
49.000 3600.010 27 100 -120.000
50.000 3600.010 24 114 -120.000
51.000 3600.010 33 112 -120.000
52.000 3600.010 39 119 -120.000
53.000 3600.010 24 93 -120.000
54.000 3600.010 33 87 -120.000
55.000 3600.010 29 80 -120.000
56.000 3600.010 35 60 -120.000
57.000 3600.010 34 41 -120.000
58.000 3600.010 28 56 -120.000
59.000 3600.010 30 58 -120.000
60.000 3600.010 39 68 -120.000
61.000 3600.010 42 67 -120.000
62.000 3600.010 23 74 -120.000
63.000 3600.010 29 70 -120.000
64.000 3600.010 34 95 -120.000
65.000 3600.010 37 88 -120.000
66.000 3600.010 34 122 -120.000
67.000 3600.010 24 120 -120.000
68.000 3600.010 20 112 -120.000
69.000 3600.010 25 93 -120.000
70.000 3600.010 32 94 -120.000
71.000 3600.010 28 79 -120.000
72.000 3600.010 45 70 -120.000
73.000 3600.010 31 64 -120.000
74.000 3600.010 23 63 -120.000
75.000 3600.010 42 62 -120.000
76.000 3600.010 34 67 -120.000
77.000 3600.010 35 77 -120.000
78.000 3600.010 31 67 -120.000
79.000 3600.010 32 79 -120.000
80.000 3600.010 24 82 -120.000
81.000 3600.010 38 97 -120.000
82.000 3600.010 35 102 -120.000
83.000 3600.010 29 101 -120.000
84.000 3600.010 48 85 -120.000
85.000 3600.010 29 109 -120.000
86.000 3600.010 51 92 -120.000
87.000 3600.010 34 94 -120.000
88.000 3600.010 24 107 -120.000
89.000 3600.010 43 72 -120.000
90.000 3600.010 28 68 -120.000
91.000 3600.010 42 59 -120.000
92.000 3600.010 31 77 -120.000
93.000 3600.010 34 62 -120.000
94.000 3600.010 29 75 -120.000
95.000 3600.010 30 93 -120.000
96.000 3600.010 40 84 -120.000
97.000 3600.010 30 75 -120.000
98.000 3600.010 28 96 -120.000
99.000 3600.010 29 102 -120.000
100.000 3600.010 47 113 -120.000
101.000 3600.010 30 107 -120.000
102.000 3600.010 24 103 -120.000
103.000 3600.010 33 72 -120.000
104.000 3600.010 32 91 -120.000
105.000 3600.010 30 71 -120.000
106.000 3600.010 31 76 -120.000
107.000 3600.010 33 87 -120.000
108.000 3600.010 27 74 -120.000
109.000 3600.010 26 91 -120.000
110.000 3600.010 36 87 -120.000
111.000 3600.010 34 83 -120.000
112.000 3600.010 44 63 -120.000
113.000 3600.010 37 89 -120.000
114.000 3600.010 34 72 -120.000
115.000 3600.010 22 85 -120.000
116.000 3600.010 33 94 -120.000
117.000 3600.010 27 88 -120.000
118.000 3600.010 32 86 -120.000
119.000 3600.010 23 94 -120.000
120.000 3600.010 29 81 -120.000
121.000 3600.010 36 76 -120.000
122.000 3600.010 45 85 -120.000
123.000 3600.010 25 82 -120.000
124.000 3600.010 32 81 -120.000
125.000 3600.010 31 98 -120.000
126.000 3600.010 25 83 -120.000
127.000 3600.010 38 77 -120.000
128.000 3600.010 31 88 -120.000
129.000 3600.010 41 87 -120.000
130.000 3600.010 33 80 -120.000
131.000 3600.010 35 92 -120.000
132.000 3600.010 37 71 -120.000
133.000 3600.010 37 71 -120.000
134.000 3600.010 32 67 -120.000
135.000 3600.010 30 64 -120.000
136.000 3600.010 40 87 -120.000
137.000 3600.010 40 59 -120.000
138.000 3600.010 29 81 -120.000
139.000 3600.010 30 78 -120.000
140.000 3600.010 45 96 -120.000
141.000 3600.010 25 80 -120.000
142.000 3600.010 29 89 -120.000
143.000 3600.010 32 87 -120.000
144.000 3600.010 42 107 -120.000
145.000 3600.010 39 73 -120.000
146.000 3600.010 40 92 -120.000
147.000 3600.010 44 83 -120.000
148.000 3600.010 30 98 -120.000
149.000 3600.010 37 64 -120.000
150.000 3600.010 27 85 -120.000
151.000 3600.010 34 80 -120.000
152.000 3600.010 32 79 -120.000
153.000 3600.010 33 74 -120.000
154.000 3600.010 30 75 -120.000
155.000 3600.010 36 90 -120.000
156.000 3600.010 30 85 -120.000
157.000 3600.010 27 85 -120.000
158.000 3600.010 30 115 -120.000
159.000 3600.010 31 112 -120.000
160.000 3600.010 36 113 -120.000
161.000 3600.010 30 114 -120.000
162.000 3600.010 35 97 -120.000
163.000 3600.010 44 91 -120.000
164.000 3600.010 39 98 -120.000
165.000 3600.010 31 69 -120.000
166.000 3600.010 35 69 -120.000
167.000 3600.010 37 62 -120.000
168.000 3600.010 34 59 -120.000
169.000 3600.010 36 64 -120.000
170.000 3600.010 27 66 -120.000
171.000 3600.010 25 62 -120.000
172.000 3600.010 33 84 -120.000
173.000 3600.010 26 72 -120.000
174.000 3600.010 34 116 -120.000
175.000 3600.010 35 130 -120.000
176.000 3600.010 31 120 -120.000
177.000 3600.010 21 122 -120.000
178.000 3600.010 40 113 -120.000
179.000 3600.010 29 103 -120.000
180.000 3600.010 22 110 -120.000
181.000 3600.010 30 95 -120.000
182.000 3600.010 33 72 -120.000
183.000 3600.010 35 65 -120.000
184.000 3600.010 31 56 -120.000
185.000 3600.010 30 58 -120.000
186.000 3600.010 40 72 -120.000
187.000 3600.010 21 54 -120.000
188.000 3600.010 23 83 -120.000
189.000 3600.010 30 85 -120.000
190.000 3600.010 33 82 -120.000
191.000 3600.010 29 98 -120.000
192.000 3600.010 34 108 -120.000
193.000 3600.010 31 119 -120.000
194.000 3600.010 35 133 -120.000
195.000 3600.010 31 111 -120.000
196.000 3600.010 43 117 -120.000
197.000 3600.010 45 75 -120.000
198.000 3600.010 33 74 -120.000
199.000 3600.010 45 71 -120.000
200.000 3600.010 30 57 -120.000
201.000 3600.010 31 56 -120.000
202.000 3600.010 32 54 -120.000
203.000 3600.010 27 60 -120.000
204.000 3600.010 37 75 -120.000
205.000 3600.010 37 75 -120.000
206.000 3600.010 36 83 -120.000
207.000 3600.010 26 73 -120.000
208.000 3600.010 33 105 -120.000
209.000 3600.010 19 106 -120.000
210.000 3600.010 23 123 -120.000
211.000 3600.010 31 124 -120.000
212.000 3600.010 22 127 -120.000
213.000 3600.010 38 100 -120.000
214.000 3600.010 33 120 -120.000
215.000 3600.010 31 81 -120.000
216.000 3600.010 35 80 -120.000
217.000 3600.010 27 60 -120.000
218.000 3600.010 37 57 -120.000
219.000 3600.010 38 45 -120.000
220.000 3600.010 34 69 -120.000
221.000 3600.010 25 77 -120.000
222.000 3600.010 29 67 -120.000
223.000 3600.010 23 84 -120.000
224.000 3600.010 33 99 -120.000
225.000 3600.010 31 104 -120.000
226.000 3600.010 45 103 -120.000
227.000 3600.010 27 102 -120.000
228.000 3600.010 28 117 -120.000
229.000 3600.010 32 105 -120.000
230.000 3600.010 21 89 -120.000
231.000 3600.010 25 88 -120.000
232.000 3600.010 44 91 -120.000
