# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 2788 9529 165509 4 3793738887 12317 0.000000 0.000000
-1.669922 20.0 3179 9117 163839 2 3793738913 12296 0.000000 0.000000
-1.593018 20.0 3720 8345 164317 4 3793738939 12065 0.000000 0.000000
-1.516113 20.0 4166 8168 161686 3 3793738965 12334 0.000000 0.000000
-1.417236 20.0 4836 7511 162413 4 3793738991 12347 0.000000 0.000000
-1.340332 20.0 5610 6418 162100 4 3793739018 12028 0.000000 0.000000
-1.241455 20.0 6261 5954 164406 4 3793739044 12215 0.000000 0.000000
-1.153565 20.0 6693 5277 170452 0 3793739070 11970 0.000000 0.000000
-1.076660 20.0 7201 4994 167406 3 3793739096 12195 0.000000 0.000000
-0.988769 20.0 7475 4685 166813 3 3793739122 12160 0.000000 0.000000
-0.900879 20.0 7389 4573 167883 4 3793739148 11962 0.000000 0.000000
-0.802002 20.0 7453 4456 166979 1 3793739174 11909 0.000000 0.000000
-0.714111 20.0 7192 4688 166320 2 3793739200 11880 0.000000 0.000000
-0.637207 20.0 6803 5102 163496 3 3793739226 11905 0.000000 0.000000
-0.571289 20.0 6618 5534 164545 4 3793739253 12152 0.000000 0.000000
-0.472412 20.0 6024 6016 164749 1 3793739279 12040 0.000000 0.000000
-0.384522 20.0 5395 6595 164762 4 3793739305 11990 0.000000 0.000000
-0.307617 20.0 4918 7119 166794 1 3793739331 12037 0.000000 0.000000
-0.208740 20.0 3983 8309 166145 4 3793739357 12292 0.000000 0.000000
-0.109863 20.0 3356 8885 166875 3 3793739383 12241 0.000000 0.000000
-0.054932 20.0 3067 9171 166665 7 3793739409 12238 0.000000 0.000000
0.054932 20.0 2632 9644 167071 1 3793739435 12276 0.000000 0.000000
0.120850 20.0 2432 9818 161981 2 3793739462 12250 0.000000 0.000000
0.230713 20.0 2362 10052 162343 2 3793739488 12414 0.000000 0.000000
0.307617 20.0 2511 9801 161475 3 3793739514 12312 0.000000 0.000000
0.373535 20.0 2689 9561 163286 3 3793739540 12250 0.000000 0.000000
0.472412 20.0 3164 9182 162538 4 3793739566 12346 0.000000 0.000000
0.549316 20.0 3565 8561 161493 6 3793739592 12126 0.000000 0.000000
0.648193 20.0 4275 7915 161862 2 3793739618 12190 0.000000 0.000000
0.736084 20.0 5176 6808 162830 3 3793739644 11984 0.000000 0.000000
0.823975 20.0 5573 6322 162477 2 3793739671 11895 0.000000 0.000000
0.900879 20.0 6376 5789 164193 4 3793739697 12165 0.000000 0.000000
0.977783 20.0 6934 5215 165669 2 3793739723 12149 0.000000 0.000000
1.076660 20.0 7199 4731 163693 2 3793739749 11930 0.000000 0.000000
1.164551 20.0 7429 4534 164004 5 3793739775 11963 0.000000 0.000000
1.252441 20.0 7561 4401 165021 6 3793739801 11962 0.000000 0.000000
1.340332 20.0 7531 4531 162068 3 3793739827 12062 0.000000 0.000000
1.417236 20.0 7176 4687 163027 3 3793739854 11863 0.000000 0.000000
1.494141 20.0 6906 5161 163018 2 3793739880 12067 0.000000 0.000000
1.593018 20.0 6356 5689 166646 3 3793739906 12045 0.000000 0.000000
1.669922 20.0 5695 6541 167767 0 3793739932 12236 0.000000 0.000000
1.757812 20.0 4914 7147 166834 3 3793739958 12061 0.000000 0.000000
