# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 59 6857 648464 7818 3763959405 6916 0.0000000 0.0000000 110.0996090 13.8593750
-1.5000000 60.0 173 6860 648862 7876 3763959469 7033 0.0000000 0.0000000 110.0996090 13.8593750
-1.2500000 60.0 474 7011 651467 8069 3763959534 7485 0.0000000 0.0000000 110.0996090 13.8593750
-1.0000000 60.0 869 7038 650265 7943 3763959598 7907 0.0000000 0.0000000 110.0996090 13.8593750
-0.7500000 60.0 1181 6680 651021 8033 3763959662 7861 0.0000000 0.0000000 110.0996090 13.8593750
-0.5000000 60.0 1105 6679 650050 7921 3763959727 7784 0.0000000 0.0000000 110.0996090 13.8593750
-0.2500000 60.0 850 6986 652507 7958 3763959791 7836 0.0000000 0.0000000 110.0996090 13.8593750
0.0000000 60.0 580 6823 650148 7868 3763959856 7403 0.0000000 0.0000000 110.0996090 13.8593750
0.2500000 60.0 208 6929 648368 7994 3763959920 7137 0.0000000 0.0000000 110.0996090 13.8593750
0.5000000 60.0 67 6729 649835 7964 3763959984 6796 0.0000000 0.0000000 110.0996090 13.8593750
0.7500000 60.0 173 6581 654123 7736 3763960049 6754 0.0000000 0.0000000 110.0996090 13.8593750
1.0000000 60.0 515 6816 645428 7929 3763960113 7331 0.0000000 0.0000000 110.0996090 13.8593750
1.2500000 60.0 929 6777 651927 7943 3763960178 7706 0.0000000 0.0000000 110.0996090 13.8593750
1.5000000 60.0 1158 6672 651673 7931 3763960242 7830 0.0000000 0.0000000 110.0996090 13.8593750
1.7500000 60.0 1128 6940 649811 7973 3763960306 8068 0.0000000 0.0000000 110.0996090 13.8593750
