# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 51 8056 713609 7883 3763925640 8107 0.0000000 0.0000000 109.1254880 14.8343750
-1.5000000 60.0 71 8031 717790 7948 3763925705 8102 0.0000000 0.0000000 109.1254880 14.8343750
-1.2500000 60.0 217 8063 644194 7919 3763925769 8280 0.0000000 0.0000000 109.1254880 14.8343750
-1.0000000 60.0 423 7982 299389 8025 3763925833 8405 0.0000000 0.0000000 109.1254880 14.8343750
-0.7500000 60.0 537 8081 490502 8024 3763925898 8618 0.0000000 0.0000000 109.1254880 14.8343750
-0.5000000 60.0 575 8184 616558 8016 3763925962 8759 0.0000000 0.0000000 109.1254880 14.8343750
-0.2500000 60.0 558 8069 637348 7849 3763926026 8627 0.0000000 0.0000000 109.1254880 14.8343750
0.0000000 60.0 323 8093 649799 7979 3763926090 8416 0.0000000 0.0000000 109.1254880 14.8343750
0.2500000 60.0 131 8058 649344 8064 3763926155 8189 0.0000000 0.0000000 109.1254880 14.8343750
0.5000000 60.0 52 7966 644422 7858 3763926219 8018 0.0000000 0.0000000 109.1254880 14.8343750
0.7500000 60.0 88 7930 646057 7858 3763926283 8018 0.0000000 0.0000000 109.1254880 14.8343750
1.0000000 60.0 238 8099 646511 7815 3763926347 8337 0.0000000 0.0000000 109.1254880 14.8343750
1.2500000 60.0 453 8041 647752 7806 3763926412 8494 0.0000000 0.0000000 109.1254880 14.8343750
1.5000000 60.0 602 7914 645831 7957 3763926476 8516 0.0000000 0.0000000 109.1254880 14.8343750
1.7500000 60.0 645 8220 647517 7936 3763926540 8865 0.0000000 0.0000000 109.1254880 14.8343750
