# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 49 7928 658527 7964 3763951564 7977 0.0000000 0.0000000 109.9497070 14.5687500
-1.5000000 60.0 92 7916 626442 7887 3763951628 8008 0.0000000 0.0000000 109.9497070 14.5687500
-1.2500000 60.0 236 7930 623042 8065 3763951692 8166 0.0000000 0.0000000 109.9497070 14.5687500
-1.0000000 60.0 511 8061 631976 7954 3763951757 8572 0.0000000 0.0000000 109.9497070 14.5687500
-0.7500000 60.0 682 8036 703542 7903 3763951821 8718 0.0000000 0.0000000 109.9497070 14.5687500
-0.5000000 60.0 709 8076 612927 7955 3763951885 8785 0.0000000 0.0000000 109.9497070 14.5687500
-0.2500000 60.0 589 8079 605827 7911 3763951950 8668 0.0000000 0.0000000 109.9497070 14.5687500
0.0000000 60.0 362 8165 601351 7956 3763952014 8527 0.0000000 0.0000000 109.9497070 14.5687500
0.2500000 60.0 130 8087 690694 7967 3763952078 8217 0.0000000 0.0000000 109.9497070 14.5687500
0.5000000 60.0 44 7997 653741 7818 3763952143 8041 0.0000000 0.0000000 109.9497070 14.5687500
0.7500000 60.0 85 7981 627322 7974 3763952207 8066 0.0000000 0.0000000 109.9497070 14.5687500
1.0000000 60.0 307 8033 686912 8124 3763952271 8340 0.0000000 0.0000000 109.9497070 14.5687500
1.2500000 60.0 563 7864 688673 7929 3763952336 8427 0.0000000 0.0000000 109.9497070 14.5687500
1.5000000 60.0 652 7847 642341 7905 3763952400 8499 0.0000000 0.0000000 109.9497070 14.5687500
1.7500000 60.0 676 8022 532485 7945 3763952464 8698 0.0000000 0.0000000 109.9497070 14.5687500
