# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 41 7851 648323 7900 3763927997 7892 0.0000000 0.0000000 109.2001950 14.6687500
-1.5000000 60.0 123 7951 649238 7898 3763928062 8074 0.0000000 0.0000000 109.2001950 14.6687500
-1.2500000 60.0 320 7758 651377 7835 3763928126 8078 0.0000000 0.0000000 109.2001950 14.6687500
-1.0000000 60.0 542 7899 646467 7848 3763928190 8441 0.0000000 0.0000000 109.2001950 14.6687500
-0.7500000 60.0 695 7982 647170 7914 3763928254 8677 0.0000000 0.0000000 109.2001950 14.6687500
-0.5000000 60.0 677 7893 649024 8072 3763928319 8570 0.0000000 0.0000000 109.2001950 14.6687500
-0.2500000 60.0 524 7788 653328 7860 3763928383 8312 0.0000000 0.0000000 109.2001950 14.6687500
0.0000000 60.0 368 7715 649668 7793 3763928447 8083 0.0000000 0.0000000 109.2001950 14.6687500
0.2500000 60.0 135 7703 648998 7879 3763928511 7838 0.0000000 0.0000000 109.2001950 14.6687500
0.5000000 60.0 44 7753 648511 7937 3763928576 7797 0.0000000 0.0000000 109.2001950 14.6687500
0.7500000 60.0 111 7662 647965 7975 3763928640 7773 0.0000000 0.0000000 109.2001950 14.6687500
1.0000000 60.0 294 7818 645617 7974 3763928704 8112 0.0000000 0.0000000 109.2001950 14.6687500
1.2500000 60.0 565 7733 645838 7995 3763928768 8298 0.0000000 0.0000000 109.2001950 14.6687500
1.5000000 60.0 693 7809 643861 7876 3763928833 8502 0.0000000 0.0000000 109.2001950 14.6687500
1.7500000 60.0 728 7695 643050 7888 3763928897 8423 0.0000000 0.0000000 109.2001950 14.6687500
