# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 38 7428 730084 8020 3763904447 7466 0.0000000 0.0000000 108.4501950 14.1906250
-1.5000000 60.0 131 7504 728039 7727 3763904511 7635 0.0000000 0.0000000 108.4501950 14.1906250
-1.2500000 60.0 360 7529 734433 7802 3763904575 7889 0.0000000 0.0000000 108.4501950 14.1906250
-1.0000000 60.0 677 7568 728481 7832 3763904640 8245 0.0000000 0.0000000 108.4501950 14.1906250
-0.7500000 60.0 823 7411 732402 7759 3763904704 8234 0.0000000 0.0000000 108.4501950 14.1906250
-0.5000000 60.0 906 7327 732683 7948 3763904768 8233 0.0000000 0.0000000 108.4501950 14.1906250
-0.2500000 60.0 689 7542 735941 7920 3763904832 8231 0.0000000 0.0000000 108.4501950 14.1906250
0.0000000 60.0 421 7624 726936 7920 3763904897 8045 0.0000000 0.0000000 108.4501950 14.1906250
0.2500000 60.0 138 7597 728070 7762 3763904961 7735 0.0000000 0.0000000 108.4501950 14.1906250
0.5000000 60.0 61 7487 728664 7845 3763905025 7548 0.0000000 0.0000000 108.4501950 14.1906250
0.7500000 60.0 153 7565 727158 8088 3763905089 7718 0.0000000 0.0000000 108.4501950 14.1906250
1.0000000 60.0 405 7613 727632 7836 3763905153 8018 0.0000000 0.0000000 108.4501950 14.1906250
1.2500000 60.0 692 7582 730797 7767 3763905217 8274 0.0000000 0.0000000 108.4501950 14.1906250
1.5000000 60.0 871 7465 727395 7983 3763905282 8336 0.0000000 0.0000000 108.4501950 14.1906250
1.7500000 60.0 898 7626 738905 7900 3763905346 8524 0.0000000 0.0000000 108.4501950 14.1906250
