# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 86 6008 649979 8032 3763918576 6094 0.0000000 0.0000000 108.8999020 13.6406250
-1.5000000 60.0 137 6116 664657 7883 3763918640 6253 0.0000000 0.0000000 108.8999020 13.6406250
-1.2500000 60.0 446 5921 635744 7937 3763918704 6367 0.0000000 0.0000000 108.8999020 13.6406250
-1.0000000 60.0 926 6010 626359 8092 3763918768 6936 0.0000000 0.0000000 108.8999020 13.6406250
-0.7500000 60.0 1346 5971 676687 7972 3763918833 7317 0.0000000 0.0000000 108.8999020 13.6406250
-0.5000000 60.0 1349 6114 682035 7945 3763918897 7463 0.0000000 0.0000000 108.8999020 13.6406250
-0.2500000 60.0 1261 6078 662380 7974 3763918961 7339 0.0000000 0.0000000 108.8999020 13.6406250
0.0000000 60.0 804 6054 610288 7966 3763919025 6858 0.0000000 0.0000000 108.8999020 13.6406250
0.2500000 60.0 383 5939 617116 7921 3763919090 6322 0.0000000 0.0000000 108.8999020 13.6406250
0.5000000 60.0 101 6120 659257 7886 3763919154 6221 0.0000000 0.0000000 108.8999020 13.6406250
0.7500000 60.0 149 6007 708067 7937 3763919218 6156 0.0000000 0.0000000 108.8999020 13.6406250
1.0000000 60.0 510 5945 632158 7801 3763919282 6455 0.0000000 0.0000000 108.8999020 13.6406250
1.2500000 60.0 972 5938 639249 7857 3763919347 6910 0.0000000 0.0000000 108.8999020 13.6406250
1.5000000 60.0 1377 5807 638272 7747 3763919411 7184 0.0000000 0.0000000 108.8999020 13.6406250
1.7500000 60.0 1445 6133 625028 7858 3763919475 7578 0.0000000 0.0000000 108.8999020 13.6406250
