* begin:	18/09/2023 02:46:39
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495000	5.0	17616	109	29352	39898	3777844302	17725	0.0000000	0.0000000
* Date: 18/09/2023	Time: 03:11
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1500.006000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	45	136
1	3.00	1500.01	118	256
2	6.00	1500.01	115	239
3	9.00	1500.01	110	244
4	12.00	1500.01	137	264
5	15.00	1500.01	133	285
6	18.00	1500.01	157	284
7	21.00	1500.01	140	305
8	24.00	1500.01	121	295
9	27.00	1500.01	137	312
10	30.00	1500.01	155	356
11	33.00	1500.01	138	329
12	36.00	1500.01	143	349
13	39.00	1500.01	140	361
14	42.00	1500.01	126	372
15	45.00	1500.01	179	336
16	48.00	1500.01	128	349
17	51.00	1500.01	121	352
18	54.00	1500.01	146	354
19	57.00	1500.01	128	317
20	60.00	1500.01	138	317
21	63.00	1500.01	146	324
22	66.00	1500.01	126	332
23	69.00	1500.01	136	304
24	72.00	1500.01	131	294
25	75.00	1500.01	128	273
26	78.00	1500.01	139	275
27	81.00	1500.01	134	274
28	84.00	1500.01	134	257
29	87.00	1500.01	118	241
30	90.00	1500.01	132	237
31	93.00	1500.01	126	227
32	96.00	1500.01	135	242
33	99.00	1500.01	115	221
34	102.00	1500.01	134	239
35	105.00	1500.01	101	262
36	108.00	1500.01	115	265
37	111.00	1500.01	125	260
38	114.00	1500.01	130	274
39	117.00	1500.01	118	239
40	120.00	1500.01	113	295
41	123.00	1500.01	146	296
42	126.00	1500.01	132	301
43	129.00	1500.01	145	311
44	132.00	1500.01	129	321
45	135.00	1500.01	122	334
46	138.00	1500.01	155	373
47	141.00	1500.01	142	308
48	144.00	1500.01	147	349
49	147.00	1500.01	148	363
50	150.00	1500.01	153	376
51	153.00	1500.01	142	361
52	156.00	1500.01	145	314
53	159.00	1500.01	146	293
54	162.00	1500.01	132	331
55	165.00	1500.01	107	335
56	168.00	1500.01	139	330
57	171.00	1500.01	133	306
58	174.00	1500.01	128	269
59	177.00	1500.01	140	268
60	180.00	1500.01	121	278
61	183.00	1500.01	113	251
62	186.00	1500.01	130	272
63	189.00	1500.01	128	260
64	192.00	1500.01	144	251
65	195.00	1500.01	113	225
66	198.00	1500.01	144	243
67	201.00	1500.01	115	223
68	204.00	1500.01	150	269
69	207.00	1500.01	123	255
70	210.00	1500.01	123	255
71	213.00	1500.01	105	253
72	216.00	1500.01	118	284
73	219.00	1500.01	125	299
74	222.00	1500.01	133	281
75	225.00	1500.01	131	287
76	228.00	1500.01	150	273
77	231.00	1500.01	142	323
78	234.00	1500.01	115	373
79	237.00	1500.01	139	350
80	240.00	1500.01	158	341
81	243.00	1500.01	141	352
82	246.00	1500.01	144	357
83	249.00	1500.01	120	377
84	252.00	1500.01	150	362
85	255.00	1500.01	143	333
86	258.00	1500.01	131	310
87	261.00	1500.01	123	327
88	264.00	1500.01	119	331
89	267.00	1500.01	109	348
90	270.00	1500.01	122	347
91	273.00	1500.01	126	312
92	276.00	1500.01	114	219
93	279.00	1500.01	133	288
94	282.00	1500.01	114	253
95	285.00	1500.01	119	287
96	288.00	1500.01	132	228
97	291.00	1500.01	114	272
98	294.00	1500.01	139	246
99	297.00	1500.01	129	261
100	300.00	1500.01	114	242
101	303.00	1500.01	118	257
102	306.00	1500.01	136	252
103	309.00	1500.01	115	272
104	312.00	1500.01	128	262
105	315.00	1500.01	112	262
106	318.00	1500.01	138	256
107	321.00	1500.01	129	275
108	324.00	1500.01	132	271
109	327.00	1500.01	107	313
110	330.00	1500.01	143	304
111	333.00	1500.01	133	343
112	336.00	1500.01	144	392
113	339.00	1500.01	150	344
114	342.00	1500.01	137	373
115	345.00	1500.01	143	348
116	348.00	1500.01	139	374
117	351.00	1500.01	140	379
118	354.00	1500.01	164	325
119	357.00	1500.01	144	360
120	360.00	1500.01	144	342
121	363.00	1500.01	146	296
122	366.00	1500.01	118	291
123	369.00	1500.01	134	284
124	372.00	1500.01	132	324
125	375.00	1500.01	125	255
126	378.00	1500.01	107	287
127	381.00	1500.01	120	256
128	384.00	1500.01	126	273
129	387.00	1500.01	117	257
130	390.00	1500.01	97	272
131	393.00	1500.01	131	241
132	396.00	1500.01	119	236
133	399.00	1500.01	127	248
134	402.00	1500.01	125	245
* end: 18/09/2023 03:11:44
