#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.186768 20.0 393 2466 127032 1028 3776284269 3887 0.000000 0.000000
0.000000 20.0 329 2696 127433 778 3776284296 3803 0.000000 0.000000
0.197754 20.0 309 3064 127057 551 3776284322 3924 0.000000 0.000000
0.395508 20.0 237 3385 126877 263 3776284349 3885 0.000000 0.000000
0.604248 20.0 175 3591 126990 206 3776284376 3972 0.000000 0.000000
0.791016 20.0 141 3432 127083 313 3776284403 3886 0.000000 0.000000
0.999756 20.0 197 3129 126929 556 3776284429 3882 0.000000 0.000000
1.197510 20.0 217 2782 127341 794 3776284456 3793 0.000000 0.000000
1.395264 20.0 351 2335 127017 1138 3776284483 3824 0.000000 0.000000
1.604004 20.0 338 2232 127678 1173 3776284509 3743 0.000000 0.000000
1.812744 20.0 377 2206 126993 1067 3776284536 3650 0.000000 0.000000
1.999512 20.0 375 2554 127040 813 3776284563 3742 0.000000 0.000000
2.197266 20.0 308 3036 126803 538 3776284590 3882 0.000000 0.000000
2.384033 20.0 272 3353 126441 296 3776284616 3921 0.000000 0.000000
2.592773 20.0 193 3520 125861 198 3776284643 3911 0.000000 0.000000
2.801514 20.0 166 3446 125742 283 3776284670 3895 0.000000 0.000000
2.988281 20.0 169 3223 126572 542 3776284697 3934 0.000000 0.000000
