# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.768799 20.0 3520 11693 165368 4 3793729535 15213 0.000000 0.000000
-1.680908 20.0 4601 10864 163652 6 3793729561 15465 0.000000 0.000000
-1.593018 20.0 5717 9808 163188 2 3793729587 15525 0.000000 0.000000
-1.505127 20.0 6642 8642 162434 2 3793729614 15284 0.000000 0.000000
-1.428223 20.0 7797 7590 163240 3 3793729640 15387 0.000000 0.000000
-1.340332 20.0 8891 6765 164466 3 3793729666 15656 0.000000 0.000000
-1.241455 20.0 9414 5904 167569 7 3793729692 15318 0.000000 0.000000
-1.164551 20.0 9724 5515 163419 3 3793729718 15239 0.000000 0.000000
-1.087646 20.0 10027 5274 164302 4 3793729744 15301 0.000000 0.000000
-0.988769 20.0 9693 5314 162587 2 3793729770 15007 0.000000 0.000000
-0.900879 20.0 9600 5913 162790 2 3793729796 15513 0.000000 0.000000
-0.823975 20.0 8517 6679 163886 2 3793729823 15196 0.000000 0.000000
-0.725098 20.0 7943 7586 165250 5 3793729849 15529 0.000000 0.000000
-0.648193 20.0 7330 8251 165061 5 3793729875 15581 0.000000 0.000000
-0.560303 20.0 6135 9662 163801 1 3793729901 15797 0.000000 0.000000
-0.472412 20.0 4635 10969 166140 2 3793729927 15604 0.000000 0.000000
-0.384522 20.0 3940 11621 163211 3 3793729953 15561 0.000000 0.000000
-0.285645 20.0 3001 12779 161928 2 3793729979 15780 0.000000 0.000000
-0.219727 20.0 2284 13557 161425 6 3793730005 15841 0.000000 0.000000
-0.120850 20.0 1908 13786 161648 1 3793730031 15694 0.000000 0.000000
-0.054932 20.0 1740 13835 162973 0 3793730058 15575 0.000000 0.000000
0.043945 20.0 1800 14213 163597 1 3793730084 16013 0.000000 0.000000
0.131836 20.0 2253 13208 162142 6 3793730110 15461 0.000000 0.000000
0.219727 20.0 3019 12703 161960 2 3793730136 15722 0.000000 0.000000
0.307617 20.0 3703 11909 162629 3 3793730162 15612 0.000000 0.000000
0.384522 20.0 4544 10857 166269 2 3793730188 15401 0.000000 0.000000
0.472412 20.0 5652 9617 162792 3 3793730214 15269 0.000000 0.000000
0.560303 20.0 6804 8497 163623 3 3793730240 15301 0.000000 0.000000
0.648193 20.0 7564 7569 164084 3 3793730266 15133 0.000000 0.000000
0.736084 20.0 8801 6377 164406 0 3793730293 15178 0.000000 0.000000
0.812988 20.0 9123 5992 163848 3 3793730319 15115 0.000000 0.000000
0.900879 20.0 9632 5441 164398 4 3793730345 15073 0.000000 0.000000
0.977783 20.0 9891 5382 166825 2 3793730371 15273 0.000000 0.000000
1.076660 20.0 10026 5417 167442 2 3793730397 15443 0.000000 0.000000
1.164551 20.0 9260 5807 167548 7 3793730423 15067 0.000000 0.000000
1.252441 20.0 8955 6397 166000 3 3793730449 15352 0.000000 0.000000
1.340332 20.0 8024 7389 165928 3 3793730475 15413 0.000000 0.000000
1.406250 20.0 7251 8304 165062 2 3793730501 15555 0.000000 0.000000
1.516113 20.0 5980 9520 170123 2 3793730528 15500 0.000000 0.000000
1.582031 20.0 5127 10553 171443 3 3793730554 15680 0.000000 0.000000
1.669922 20.0 4032 11734 170601 4 3793730580 15766 0.000000 0.000000
1.768799 20.0 2991 12612 170421 3 3793730606 15603 0.000000 0.000000
