# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 65 9973 638564 7611 3764619024 10038 0.0000000 0.0000000 109.0502930 13.2937500
-1.5000000 60.0 238 9776 690742 7560 3764619088 10014 0.0000000 0.0000000 109.0502930 13.2937500
-1.2500000 60.0 621 9715 709966 7472 3764619152 10336 0.0000000 0.0000000 109.0502930 13.2937500
-1.0000000 60.0 990 9643 637564 7462 3764619216 10633 0.0000000 0.0000000 109.0502930 13.2937500
-0.7500000 60.0 1230 9626 631014 7477 3764619280 10856 0.0000000 0.0000000 109.0502930 13.2937500
-0.5000000 60.0 1193 9707 632309 7558 3764619345 10900 0.0000000 0.0000000 109.0502930 13.2937500
-0.2500000 60.0 828 10164 640485 7388 3764619409 10992 0.0000000 0.0000000 109.0502930 13.2937500
0.0000000 60.0 514 9940 642486 7626 3764619473 10454 0.0000000 0.0000000 109.0502930 13.2937500
0.2500000 60.0 205 9772 646097 7462 3764619537 9977 0.0000000 0.0000000 109.0502930 13.2937500
0.5000000 60.0 93 9929 644935 7623 3764619601 10022 0.0000000 0.0000000 109.0502930 13.2937500
0.7500000 60.0 229 9565 634344 7475 3764619666 9794 0.0000000 0.0000000 109.0502930 13.2937500
1.0000000 60.0 569 10052 641071 7649 3764619730 10621 0.0000000 0.0000000 109.0502930 13.2937500
1.2500000 60.0 951 9905 646686 7522 3764619794 10856 0.0000000 0.0000000 109.0502930 13.2937500
1.5000000 60.0 1191 9832 640378 7617 3764619858 11023 0.0000000 0.0000000 109.0502930 13.2937500
1.7500000 60.0 1234 9625 621755 7719 3764619922 10859 0.0000000 0.0000000 109.0502930 13.2937500
