# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 112 11332 661788 7827 3764586096 11444 0.0000000 0.0000000 107.9936520 12.9312500
-1.5000000 60.0 125 11377 659748 7767 3764586161 11502 0.0000000 0.0000000 107.9936520 12.9312500
-1.2500000 60.0 388 11319 663776 7756 3764586225 11707 0.0000000 0.0000000 107.9936520 12.9312500
-1.0000000 60.0 772 11117 676346 7705 3764586289 11889 0.0000000 0.0000000 107.9936520 12.9312500
-0.7500000 60.0 1082 11456 679631 7641 3764586353 12538 0.0000000 0.0000000 107.9936520 12.9312500
-0.5000000 60.0 1164 11281 682055 7809 3764586417 12445 0.0000000 0.0000000 107.9936520 12.9312500
-0.2500000 60.0 1035 11540 676241 7725 3764586481 12575 0.0000000 0.0000000 107.9936520 12.9312500
0.0000000 60.0 659 11504 677887 7723 3764586546 12163 0.0000000 0.0000000 107.9936520 12.9312500
0.2500000 60.0 368 11281 679674 7770 3764586610 11649 0.0000000 0.0000000 107.9936520 12.9312500
0.5000000 60.0 104 11724 677695 7782 3764586674 11828 0.0000000 0.0000000 107.9936520 12.9312500
0.7500000 60.0 127 10945 681137 7792 3764586738 11072 0.0000000 0.0000000 107.9936520 12.9312500
1.0000000 60.0 365 11358 680811 7572 3764586802 11723 0.0000000 0.0000000 107.9936520 12.9312500
1.2500000 60.0 686 11205 685350 7683 3764586866 11891 0.0000000 0.0000000 107.9936520 12.9312500
1.5000000 60.0 938 11070 680001 7746 3764586930 12008 0.0000000 0.0000000 107.9936520 12.9312500
1.7500000 60.0 1177 11172 688489 7742 3764586995 12349 0.0000000 0.0000000 107.9936520 12.9312500
