# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 134 7953 649979 7446 3764630790 8087 0.0000000 0.0000000 109.4248050 13.2750000
-1.5000000 60.0 188 7876 700692 7492 3764630854 8064 0.0000000 0.0000000 109.4248050 13.2750000
-1.2500000 60.0 664 7759 733195 7523 3764630918 8423 0.0000000 0.0000000 109.4248050 13.2750000
-1.0000000 60.0 1320 7774 696692 7514 3764630983 9094 0.0000000 0.0000000 109.4248050 13.2750000
-0.7500000 60.0 1780 7823 671036 7565 3764631047 9603 0.0000000 0.0000000 109.4248050 13.2750000
-0.5000000 60.0 1942 7942 640081 7357 3764631111 9884 0.0000000 0.0000000 109.4248050 13.2750000
-0.2500000 60.0 1693 7729 730058 7424 3764631175 9422 0.0000000 0.0000000 109.4248050 13.2750000
0.0000000 60.0 1137 7834 702465 7510 3764631239 8971 0.0000000 0.0000000 109.4248050 13.2750000
0.2500000 60.0 461 7745 728306 7479 3764631304 8206 0.0000000 0.0000000 109.4248050 13.2750000
0.5000000 60.0 150 7961 807394 7482 3764631368 8111 0.0000000 0.0000000 109.4248050 13.2750000
0.7500000 60.0 213 7953 629259 7536 3764631432 8166 0.0000000 0.0000000 109.4248050 13.2750000
1.0000000 60.0 667 7781 616323 7470 3764631496 8448 0.0000000 0.0000000 109.4248050 13.2750000
1.2500000 60.0 1287 7721 641327 7331 3764631561 9008 0.0000000 0.0000000 109.4248050 13.2750000
1.5000000 60.0 1851 7827 720694 7576 3764631625 9678 0.0000000 0.0000000 109.4248050 13.2750000
1.7500000 60.0 2068 7598 698610 7546 3764631689 9666 0.0000000 0.0000000 109.4248050 13.2750000
