# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 114 7022 681648 7540 3764623729 7136 0.0000000 0.0000000 109.2001950 13.4312500
-1.5000000 60.0 360 6819 685938 7377 3764623794 7179 0.0000000 0.0000000 109.2001950 13.4312500
-1.2500000 60.0 939 6870 658431 7387 3764623858 7809 0.0000000 0.0000000 109.2001950 13.4312500
-1.0000000 60.0 1744 6835 630659 7423 3764623922 8579 0.0000000 0.0000000 109.2001950 13.4312500
-0.7500000 60.0 2346 6779 678779 7535 3764623986 9125 0.0000000 0.0000000 109.2001950 13.4312500
-0.5000000 60.0 2369 6818 683874 7537 3764624050 9187 0.0000000 0.0000000 109.2001950 13.4312500
-0.2500000 60.0 1886 6850 561950 7352 3764624115 8736 0.0000000 0.0000000 109.2001950 13.4312500
0.0000000 60.0 1052 7101 635591 7462 3764624179 8153 0.0000000 0.0000000 109.2001950 13.4312500
0.2500000 60.0 440 6847 660168 7504 3764624243 7287 0.0000000 0.0000000 109.2001950 13.4312500
0.5000000 60.0 108 6865 673045 7355 3764624307 6973 0.0000000 0.0000000 109.2001950 13.4312500
0.7500000 60.0 338 6982 654130 7449 3764624371 7320 0.0000000 0.0000000 109.2001950 13.4312500
1.0000000 60.0 938 6949 622641 7452 3764624435 7887 0.0000000 0.0000000 109.2001950 13.4312500
1.2500000 60.0 1783 6852 670912 7538 3764624500 8635 0.0000000 0.0000000 109.2001950 13.4312500
1.5000000 60.0 2222 6999 728524 7456 3764624564 9221 0.0000000 0.0000000 109.2001950 13.4312500
1.7500000 60.0 2334 6914 721611 7586 3764624628 9248 0.0000000 0.0000000 109.2001950 13.4312500
