# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 56 10943 643103 7490 3764616670 10999 0.0000000 0.0000000 108.9750980 13.4343750
-1.5000000 60.0 165 11070 720057 7448 3764616734 11235 0.0000000 0.0000000 108.9750980 13.4343750
-1.2500000 60.0 377 11003 706616 7479 3764616799 11380 0.0000000 0.0000000 108.9750980 13.4343750
-1.0000000 60.0 557 11071 680586 7373 3764616863 11628 0.0000000 0.0000000 108.9750980 13.4343750
-0.7500000 60.0 698 11056 684448 7423 3764616927 11754 0.0000000 0.0000000 108.9750980 13.4343750
-0.5000000 60.0 678 11006 567035 7593 3764616991 11684 0.0000000 0.0000000 108.9750980 13.4343750
-0.2500000 60.0 552 11084 623790 7537 3764617055 11636 0.0000000 0.0000000 108.9750980 13.4343750
0.0000000 60.0 282 10938 696175 7431 3764617120 11220 0.0000000 0.0000000 108.9750980 13.4343750
0.2500000 60.0 100 10775 628823 7419 3764617184 10875 0.0000000 0.0000000 108.9750980 13.4343750
0.5000000 60.0 59 11086 691015 7789 3764617248 11145 0.0000000 0.0000000 108.9750980 13.4343750
0.7500000 60.0 161 11029 685131 7510 3764617312 11190 0.0000000 0.0000000 108.9750980 13.4343750
1.0000000 60.0 372 11082 672511 7439 3764617376 11454 0.0000000 0.0000000 108.9750980 13.4343750
1.2500000 60.0 560 10995 726332 7460 3764617441 11555 0.0000000 0.0000000 108.9750980 13.4343750
1.5000000 60.0 730 11082 709452 7423 3764617505 11812 0.0000000 0.0000000 108.9750980 13.4343750
1.7500000 60.0 691 11061 719879 7576 3764617569 11752 0.0000000 0.0000000 108.9750980 13.4343750
