# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 64 11328 715726 7497 3764611963 11392 0.0000000 0.0000000 108.8251950 13.9250000
-1.5000000 60.0 82 11306 691968 7662 3764612027 11388 0.0000000 0.0000000 108.8251950 13.9250000
-1.2500000 60.0 199 11425 673734 7539 3764612091 11624 0.0000000 0.0000000 108.8251950 13.9250000
-1.0000000 60.0 369 11275 679951 7444 3764612156 11644 0.0000000 0.0000000 108.8251950 13.9250000
-0.7500000 60.0 579 11311 711026 7393 3764612220 11890 0.0000000 0.0000000 108.8251950 13.9250000
-0.5000000 60.0 637 11504 640409 7795 3764612284 12141 0.0000000 0.0000000 108.8251950 13.9250000
-0.2500000 60.0 520 11522 651334 7586 3764612348 12042 0.0000000 0.0000000 108.8251950 13.9250000
0.0000000 60.0 430 11394 651291 7525 3764612412 11824 0.0000000 0.0000000 108.8251950 13.9250000
0.2500000 60.0 204 11389 646435 7529 3764612476 11593 0.0000000 0.0000000 108.8251950 13.9250000
0.5000000 60.0 85 11376 636504 7385 3764612541 11461 0.0000000 0.0000000 108.8251950 13.9250000
0.7500000 60.0 70 11279 636094 7689 3764612605 11349 0.0000000 0.0000000 108.8251950 13.9250000
1.0000000 60.0 220 11404 632166 7600 3764612669 11624 0.0000000 0.0000000 108.8251950 13.9250000
1.2500000 60.0 421 11433 634706 7661 3764612733 11854 0.0000000 0.0000000 108.8251950 13.9250000
1.5000000 60.0 526 11343 678476 7623 3764612798 11869 0.0000000 0.0000000 108.8251950 13.9250000
1.7500000 60.0 716 11437 638294 7545 3764612862 12153 0.0000000 0.0000000 108.8251950 13.9250000
