* begin:	08/09/2023 13:15:18
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_S2_alpha_ifg.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	10.0	41755	2269	61043	99441	3777017721	44024	0.0000000	0.0000000
* Date: 08/09/2023	Time: 13:35
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1200.030000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.03	177	359
1	3.00	1200.03	355	738
2	6.00	1200.03	357	714
3	9.00	1200.03	333	711
4	12.00	1200.03	358	678
5	15.00	1200.03	321	561
6	18.00	1200.03	332	555
7	21.00	1200.03	317	489
8	24.00	1200.03	304	502
9	27.00	1200.03	286	475
10	30.00	1200.03	300	431
11	33.00	1200.03	284	515
12	36.00	1200.03	256	548
13	39.00	1200.03	244	633
14	42.00	1200.03	219	673
15	45.00	1200.03	200	749
16	48.00	1200.03	205	834
17	51.00	1200.03	210	943
18	54.00	1200.03	196	910
19	57.00	1200.03	206	901
20	60.00	1200.03	222	971
21	63.00	1200.03	235	961
22	66.00	1200.03	226	1015
23	69.00	1200.03	249	986
24	72.00	1200.03	252	948
25	75.00	1200.03	304	929
26	78.00	1200.03	315	928
27	81.00	1200.03	311	943
28	84.00	1200.03	334	855
29	87.00	1200.03	304	851
30	90.00	1200.03	353	691
31	93.00	1200.03	347	646
32	96.00	1200.03	342	579
33	99.00	1200.03	335	545
34	102.00	1200.03	360	441
35	105.00	1200.03	340	445
36	108.00	1200.03	396	362
37	111.00	1200.03	322	332
38	114.00	1200.03	352	342
39	117.00	1200.03	319	322
40	120.00	1200.03	322	359
41	123.00	1200.03	299	346
42	126.00	1200.03	298	421
43	129.00	1200.03	319	410
44	132.00	1200.03	308	495
45	135.00	1200.03	277	583
46	138.00	1200.03	211	686
47	141.00	1200.03	223	696
48	144.00	1200.03	221	852
49	147.00	1200.03	215	820
50	150.00	1200.03	203	903
51	153.00	1200.03	186	942
52	156.00	1200.03	189	945
53	159.00	1200.03	229	1001
54	162.00	1200.03	210	999
55	165.00	1200.03	248	1002
56	168.00	1200.03	223	983
57	171.00	1200.03	278	913
58	174.00	1200.03	301	958
59	177.00	1200.03	280	885
60	180.00	1200.03	284	898
61	183.00	1200.03	296	859
62	186.00	1200.03	343	835
63	189.00	1200.03	311	766
64	192.00	1200.03	363	668
65	195.00	1200.03	323	552
66	198.00	1200.03	361	551
67	201.00	1200.03	308	496
68	204.00	1200.03	341	444
69	207.00	1200.03	388	370
70	210.00	1200.03	361	357
71	213.00	1200.03	333	350
72	216.00	1200.03	358	333
73	219.00	1200.03	314	347
74	222.00	1200.03	341	368
75	225.00	1200.03	316	400
76	228.00	1200.03	308	444
77	231.00	1200.03	259	464
78	234.00	1200.03	264	553
79	237.00	1200.03	242	615
80	240.00	1200.03	255	678
81	243.00	1200.03	258	784
82	246.00	1200.03	234	816
83	249.00	1200.03	226	861
84	252.00	1200.03	232	976
85	255.00	1200.03	253	916
86	258.00	1200.03	310	957
87	261.00	1200.03	302	1002
88	264.00	1200.03	260	952
89	267.00	1200.03	283	953
90	270.00	1200.03	318	1025
91	273.00	1200.03	274	960
92	276.00	1200.03	307	936
93	279.00	1200.03	284	954
94	282.00	1200.03	233	894
95	285.00	1200.03	238	798
96	288.00	1200.03	275	792
97	291.00	1200.03	260	720
98	294.00	1200.03	230	610
99	297.00	1200.03	253	583
100	300.00	1200.03	247	529
101	303.00	1200.03	261	454
102	306.00	1200.03	294	383
103	309.00	1200.03	307	366
104	312.00	1200.03	293	365
105	315.00	1200.03	308	350
106	318.00	1200.03	311	327
107	321.00	1200.03	341	331
108	324.00	1200.03	339	382
109	327.00	1200.03	345	395
110	330.00	1200.03	354	451
111	333.00	1200.03	347	546
112	336.00	1200.03	373	562
113	339.00	1200.03	322	687
114	342.00	1200.03	330	768
115	345.00	1200.03	342	766
116	348.00	1200.03	362	835
117	351.00	1200.03	333	905
118	354.00	1200.03	353	1057
119	357.00	1200.03	318	952
120	360.00	1200.03	323	959
121	363.00	1200.03	295	962
122	366.00	1200.03	244	937
123	369.00	1200.03	259	1020
124	372.00	1200.03	264	994
125	375.00	1200.03	231	972
126	378.00	1200.03	249	907
127	381.00	1200.03	206	903
128	384.00	1200.03	198	807
129	387.00	1200.03	180	836
130	390.00	1200.03	192	753
131	393.00	1200.03	221	663
132	396.00	1200.03	234	633
