# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 534 7352 376394 10376 3770894222 7886 0.0000000 0.0000000 0.7141110
-0.0858680 60.0 317 7264 377111 10251 3770894349 7581 0.0000000 0.0000000 0.7141110
-0.0717360 60.0 234 7242 374539 10324 3770894476 7476 0.0000000 0.0000000 0.7141110
-0.0646700 60.0 261 7421 374458 10414 3770894603 7682 0.0000000 0.0000000 0.7141110
-0.0505380 60.0 458 7080 374401 10286 3770894731 7538 0.0000000 0.0000000 0.7141110
-0.0364060 60.0 788 7354 373995 10290 3770894858 8142 0.0000000 0.0000000 0.7141110
-0.0222740 60.0 905 7218 374337 10369 3770894985 8123 0.0000000 0.0000000 0.7141110
-0.0081420 60.0 1073 7284 374324 10287 3770895112 8357 0.0000000 0.0000000 0.7141110
0.0059900 60.0 927 7512 373952 10293 3770895239 8439 0.0000000 0.0000000 0.7141110
0.0201220 60.0 766 7052 368850 10240 3770895367 7818 0.0000000 0.0000000 0.7141110
0.0342540 60.0 457 7235 369757 10291 3770895494 7692 0.0000000 0.0000000 0.7141110
0.0483860 60.0 244 7384 368072 10397 3770895621 7628 0.0000000 0.0000000 0.7141110
0.0625180 60.0 240 7257 368398 10287 3770895748 7497 0.0000000 0.0000000 0.7141110
0.0766500 60.0 428 7285 368094 10273 3770895875 7713 0.0000000 0.0000000 0.7141110
0.0907820 60.0 661 7267 368125 10505 3770896002 7928 0.0000000 0.0000000 0.7141110
0.1049140 60.0 917 7299 368368 10171 3770896130 8216 0.0000000 0.0000000 0.7141110
