# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 406 8954 367484 10206 3770882242 9360 0.0000000 0.0000000 0.3515620
-0.0858680 60.0 227 8942 367767 10340 3770882369 9169 0.0000000 0.0000000 0.3515620
-0.0717360 60.0 179 9128 367394 10234 3770882496 9307 0.0000000 0.0000000 0.3515620
-0.0646700 60.0 166 9223 367175 10260 3770882623 9389 0.0000000 0.0000000 0.3515620
-0.0505380 60.0 256 9081 369415 10270 3770882750 9337 0.0000000 0.0000000 0.3515620
-0.0364060 60.0 434 9119 369809 10416 3770882877 9553 0.0000000 0.0000000 0.3515620
-0.0222740 60.0 611 9211 369550 10290 3770883004 9822 0.0000000 0.0000000 0.3515620
-0.0081420 60.0 728 9219 369370 10280 3770883131 9947 0.0000000 0.0000000 0.3515620
0.0059900 60.0 628 9222 369054 10233 3770883259 9850 0.0000000 0.0000000 0.3515620
0.0201220 60.0 452 9224 369708 10210 3770883386 9676 0.0000000 0.0000000 0.3515620
0.0342540 60.0 291 9252 370659 10270 3770883513 9543 0.0000000 0.0000000 0.3515620
0.0483860 60.0 205 9213 372584 10424 3770883640 9418 0.0000000 0.0000000 0.3515620
0.0625180 60.0 165 9012 372013 10299 3770883767 9177 0.0000000 0.0000000 0.3515620
0.0766500 60.0 244 9115 371430 10267 3770883894 9359 0.0000000 0.0000000 0.3515620
0.0907820 60.0 376 9252 372220 10117 3770884021 9628 0.0000000 0.0000000 0.3515620
0.1049140 60.0 556 9258 372366 10212 3770884148 9814 0.0000000 0.0000000 0.3515620
