# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 487 8196 373303 10256 3770888231 8683 0.0000000 0.0000000 0.5163570
-0.0858680 60.0 280 7935 368997 10213 3770888358 8215 0.0000000 0.0000000 0.5163570
-0.0717360 60.0 203 8156 368524 10271 3770888485 8359 0.0000000 0.0000000 0.5163570
-0.0646700 60.0 222 8157 368751 10234 3770888612 8379 0.0000000 0.0000000 0.5163570
-0.0505380 60.0 363 8140 368746 10443 3770888739 8503 0.0000000 0.0000000 0.5163570
-0.0364060 60.0 584 8084 368686 10119 3770888867 8668 0.0000000 0.0000000 0.5163570
-0.0222740 60.0 748 8369 367511 10237 3770888994 9117 0.0000000 0.0000000 0.5163570
-0.0081420 60.0 850 8003 369417 10101 3770889121 8853 0.0000000 0.0000000 0.5163570
0.0059900 60.0 847 8094 367568 10227 3770889248 8941 0.0000000 0.0000000 0.5163570
0.0201220 60.0 640 8000 369068 10137 3770889375 8640 0.0000000 0.0000000 0.5163570
0.0342540 60.0 424 8209 368207 10260 3770889502 8633 0.0000000 0.0000000 0.5163570
0.0483860 60.0 252 8134 368472 10161 3770889630 8386 0.0000000 0.0000000 0.5163570
0.0625180 60.0 211 8166 368226 10199 3770889757 8377 0.0000000 0.0000000 0.5163570
0.0766500 60.0 332 8103 367649 10291 3770889884 8435 0.0000000 0.0000000 0.5163570
0.0907820 60.0 554 8290 368632 10295 3770890011 8844 0.0000000 0.0000000 0.5163570
0.1049140 60.0 779 8207 367924 10379 3770890138 8986 0.0000000 0.0000000 0.5163570
