# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 304 9627 368145 10277 3770879248 9931 0.0000000 0.0000000 0.2746580
-0.0858680 60.0 203 9657 369004 10188 3770879375 9860 0.0000000 0.0000000 0.2746580
-0.0717360 60.0 141 9990 369530 10226 3770879502 10131 0.0000000 0.0000000 0.2746580
-0.0646700 60.0 152 9564 376235 10253 3770879629 9716 0.0000000 0.0000000 0.2746580
-0.0505380 60.0 251 9577 376680 10314 3770879756 9828 0.0000000 0.0000000 0.2746580
-0.0364060 60.0 379 9621 376818 10374 3770879883 10000 0.0000000 0.0000000 0.2746580
-0.0222740 60.0 491 9632 375646 10290 3770880010 10123 0.0000000 0.0000000 0.2746580
-0.0081420 60.0 523 9629 376428 10145 3770880137 10152 0.0000000 0.0000000 0.2746580
0.0059900 60.0 534 9609 375609 10403 3770880264 10143 0.0000000 0.0000000 0.2746580
0.0201220 60.0 447 9573 372800 10384 3770880391 10020 0.0000000 0.0000000 0.2746580
0.0342540 60.0 334 9475 372591 10366 3770880518 9809 0.0000000 0.0000000 0.2746580
0.0483860 60.0 175 9723 373768 10151 3770880646 9898 0.0000000 0.0000000 0.2746580
0.0625180 60.0 143 9551 372299 10223 3770880773 9694 0.0000000 0.0000000 0.2746580
0.0766500 60.0 193 9786 372177 10242 3770880900 9979 0.0000000 0.0000000 0.2746580
0.0907820 60.0 354 9572 371723 10357 3770881027 9926 0.0000000 0.0000000 0.2746580
0.1049140 60.0 510 9788 371040 10251 3770881154 10298 0.0000000 0.0000000 0.2746580
