# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 306 10035 373912 10401 3770876255 10341 0.0000000 0.0000000 0.1538090
-0.0858680 60.0 174 9990 373250 10322 3770876382 10164 0.0000000 0.0000000 0.1538090
-0.0717360 60.0 118 10033 377550 10318 3770876509 10151 0.0000000 0.0000000 0.1538090
-0.0646700 60.0 126 9923 377607 10239 3770876636 10049 0.0000000 0.0000000 0.1538090
-0.0505380 60.0 205 10116 377039 10296 3770876763 10321 0.0000000 0.0000000 0.1538090
-0.0364060 60.0 359 10174 377337 10290 3770876890 10533 0.0000000 0.0000000 0.1538090
-0.0222740 60.0 455 9916 376934 10180 3770877017 10371 0.0000000 0.0000000 0.1538090
-0.0081420 60.0 524 9950 378115 10267 3770877144 10474 0.0000000 0.0000000 0.1538090
0.0059900 60.0 479 10068 375897 10152 3770877271 10547 0.0000000 0.0000000 0.1538090
0.0201220 60.0 403 9983 375591 10187 3770877398 10386 0.0000000 0.0000000 0.1538090
0.0342540 60.0 245 10070 376340 10272 3770877525 10315 0.0000000 0.0000000 0.1538090
0.0483860 60.0 155 9994 375977 10329 3770877652 10149 0.0000000 0.0000000 0.1538090
0.0625180 60.0 112 10125 375025 10312 3770877779 10237 0.0000000 0.0000000 0.1538090
0.0766500 60.0 181 10203 376408 10349 3770877906 10384 0.0000000 0.0000000 0.1538090
0.0907820 60.0 301 9976 374417 10404 3770878033 10277 0.0000000 0.0000000 0.1538090
0.1049140 60.0 419 10103 370898 10035 3770878160 10522 0.0000000 0.0000000 0.1538090
