# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 268 10479 376436 10282 3770870269 10747 0.0000000 0.0000000 -0.0219730
-0.0858680 60.0 156 10435 377256 10348 3770870396 10591 0.0000000 0.0000000 -0.0219730
-0.0717360 60.0 100 10419 378065 10171 3770870523 10519 0.0000000 0.0000000 -0.0219730
-0.0646700 60.0 107 10540 371393 10102 3770870650 10647 0.0000000 0.0000000 -0.0219730
-0.0505380 60.0 126 10611 371029 10418 3770870777 10737 0.0000000 0.0000000 -0.0219730
-0.0364060 60.0 243 10362 371783 9986 3770870904 10605 0.0000000 0.0000000 -0.0219730
-0.0222740 60.0 341 10469 372144 10194 3770871031 10810 0.0000000 0.0000000 -0.0219730
-0.0081420 60.0 414 10464 371714 10274 3770871158 10878 0.0000000 0.0000000 -0.0219730
0.0059900 60.0 377 10506 371530 10296 3770871285 10883 0.0000000 0.0000000 -0.0219730
0.0201220 60.0 330 10348 372557 10043 3770871412 10678 0.0000000 0.0000000 -0.0219730
0.0342540 60.0 223 10607 371785 10063 3770871539 10830 0.0000000 0.0000000 -0.0219730
0.0483860 60.0 117 10371 371537 10213 3770871666 10488 0.0000000 0.0000000 -0.0219730
0.0625180 60.0 98 10408 370984 10378 3770871793 10506 0.0000000 0.0000000 -0.0219730
0.0766500 60.0 127 10557 370958 10261 3770871921 10684 0.0000000 0.0000000 -0.0219730
0.0907820 60.0 214 10517 371081 10235 3770872048 10731 0.0000000 0.0000000 -0.0219730
0.1049140 60.0 312 10401 378575 10362 3770872175 10713 0.0000000 0.0000000 -0.0219730
