# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 606 2197 47181 3884 3843361104 2803 0.000000 0.000000
-1.384277 20.0 311 2432 47581 3874 3843361127 2743 0.000000 0.000000
-1.296387 20.0 416 2299 47833 3985 3843361151 2715 0.000000 0.000000
-1.208496 20.0 856 1881 48002 3977 3843361174 2737 0.000000 0.000000
-1.098633 20.0 1240 1544 47823 3856 3843361197 2784 0.000000 0.000000
-1.010742 20.0 1820 1143 47492 3924 3843361220 2963 0.000000 0.000000
-0.900879 20.0 1978 937 47910 4035 3843361244 2915 0.000000 0.000000
-0.802002 20.0 2035 978 48101 3966 3843361267 3013 0.000000 0.000000
-0.703125 20.0 1694 1195 47551 3881 3843361290 2889 0.000000 0.000000
-0.604248 20.0 1194 1599 47189 3885 3843361313 2793 0.000000 0.000000
-0.516357 20.0 693 2077 47469 3945 3843361336 2770 0.000000 0.000000
-0.395508 20.0 320 2336 47706 4033 3843361360 2656 0.000000 0.000000
-0.296631 20.0 397 2345 47358 3947 3843361383 2742 0.000000 0.000000
-0.197754 20.0 640 2117 47686 3942 3843361406 2757 0.000000 0.000000
-0.098877 20.0 1110 1741 47601 3905 3843361429 2851 0.000000 0.000000
0.010986 20.0 1616 1329 47058 3977 3843361453 2945 0.000000 0.000000
0.098877 20.0 2007 971 47613 4076 3843361476 2978 0.000000 0.000000
0.197754 20.0 2044 934 47694 3925 3843361499 2978 0.000000 0.000000
0.307617 20.0 1847 1148 47687 3944 3843361522 2995 0.000000 0.000000
0.406494 20.0 1372 1462 47862 3929 3843361545 2834 0.000000 0.000000
0.505371 20.0 871 1942 47368 3950 3843361568 2813 0.000000 0.000000
