# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.516113 20.0 6729 10342 158690 4 3795942840 17071 0.000000 0.000000
-1.417236 20.0 7981 9069 158139 5 3795942866 17050 0.000000 0.000000
-1.329346 20.0 9340 7917 158586 2 3795942892 17257 0.000000 0.000000
-1.230469 20.0 10157 7058 158275 0 3795942918 17215 0.000000 0.000000
-1.142578 20.0 10562 6645 158666 2 3795942944 17207 0.000000 0.000000
-1.065674 20.0 10729 6349 158217 3 3795942971 17078 0.000000 0.000000
-0.955811 20.0 10604 6543 158085 1 3795942997 17147 0.000000 0.000000
-0.867920 20.0 10450 6803 157718 2 3795943023 17253 0.000000 0.000000
-0.780029 20.0 9569 7424 157713 6 3795943049 16993 0.000000 0.000000
-0.703125 20.0 8533 8539 158333 0 3795943075 17072 0.000000 0.000000
-0.615234 20.0 7316 9675 157847 5 3795943101 16991 0.000000 0.000000
-0.516357 20.0 5895 11215 157576 0 3795943127 17110 0.000000 0.000000
-0.428467 20.0 4452 12645 157042 3 3795943153 17097 0.000000 0.000000
-0.329590 20.0 3548 13776 157556 2 3795943179 17324 0.000000 0.000000
-0.252686 20.0 2681 14456 156154 4 3795943206 17137 0.000000 0.000000
-0.153809 20.0 1956 15080 158192 2 3795943232 17036 0.000000 0.000000
-0.054932 20.0 1513 15579 158609 1 3795943258 17092 0.000000 0.000000
0.032959 20.0 1542 15508 157198 2 3795943284 17050 0.000000 0.000000
0.120850 20.0 1948 15130 157118 1 3795943310 17078 0.000000 0.000000
0.208740 20.0 2487 14779 157515 4 3795943336 17266 0.000000 0.000000
0.285645 20.0 3330 13811 157643 0 3795943362 17141 0.000000 0.000000
0.395508 20.0 4220 12966 151538 3 3795943388 17186 0.000000 0.000000
0.472412 20.0 5555 11624 136926 3 3795943415 17179 0.000000 0.000000
0.560303 20.0 7063 10112 137064 1 3795943441 17175 0.000000 0.000000
0.659180 20.0 8214 8962 136860 3 3795943467 17176 0.000000 0.000000
0.758057 20.0 9286 7727 136974 2 3795943493 17013 0.000000 0.000000
0.834961 20.0 10196 6901 136860 5 3795943519 17097 0.000000 0.000000
0.944824 20.0 10771 6344 136917 1 3795943545 17115 0.000000 0.000000
1.010742 20.0 11100 6041 137022 2 3795943571 17141 0.000000 0.000000
1.098633 20.0 10515 6305 137186 1 3795943597 16820 0.000000 0.000000
1.186523 20.0 10411 6755 137473 2 3795943623 17166 0.000000 0.000000
1.285400 20.0 9654 7727 137453 4 3795943650 17381 0.000000 0.000000
1.384277 20.0 8467 8687 136792 7 3795943676 17154 0.000000 0.000000
1.472168 20.0 7293 9781 136984 4 3795943702 17074 0.000000 0.000000
1.560059 20.0 5893 11001 136728 1 3795943728 16894 0.000000 0.000000
