# Coil O-Beam err ps_pos
-1.4000000 0.0417596 0.0020573 -0.3625490
-1.2000000 0.0360396 0.0018995 -0.3625490
-1.0000000 0.0229744 0.0015350 -0.3625490
-0.8000000 0.0148722 0.0012308 -0.3625490
-0.6000000 0.0108631 0.0010405 -0.3625490
-0.4000000 0.0126453 0.0011356 -0.3625490
-0.2000000 0.0200875 0.0014134 -0.3625490
0.0000000 0.0307326 0.0017833 -0.3625490
0.2000000 0.0431105 0.0020961 -0.3625490
0.4000000 0.0446675 0.0020963 -0.3625490
0.6000000 0.0516025 0.0022805 -0.3625490
0.8000000 0.0410575 0.0020277 -0.3625490
1.0000000 0.0327426 0.0018107 -0.3625490
1.2000000 0.0260993 0.0016280 -0.3625490
1.4000000 0.0150414 0.0012322 -0.3625490
