# Coil O-Beam err ps_pos
-1.4000000 0.0955610 0.0034327 0.5163570
-1.2000000 0.0737795 0.0030045 0.5163570
-1.0000000 0.0516965 0.0025255 0.5163570
-0.8000000 0.0320285 0.0019825 0.5163570
-0.6000000 0.0260417 0.0017970 0.5163570
-0.4000000 0.0279790 0.0018694 0.5163570
-0.2000000 0.0471342 0.0024340 0.5163570
0.0000000 0.0646890 0.0028395 0.5163570
0.2000000 0.0875895 0.0032597 0.5163570
0.4000000 0.1063222 0.0036340 0.5163570
0.6000000 0.1030852 0.0035526 0.5163570
0.8000000 0.0950631 0.0034126 0.5163570
1.0000000 0.0744681 0.0030351 0.5163570
1.2000000 0.0545455 0.0025886 0.5163570
1.4000000 0.0352676 0.0021002 0.5163570
