# Coil O-Beam err ps_pos
-1.4000000 0.1252561 0.0041363 -0.9118650
-1.2000000 0.0973041 0.0036963 -0.9118650
-1.0000000 0.0657170 0.0029718 -0.9118650
-0.8000000 0.0451180 0.0025104 -0.9118650
-0.6000000 0.0316829 0.0020846 -0.9118650
-0.4000000 0.0392778 0.0023266 -0.9118650
-0.2000000 0.0545184 0.0027158 -0.9118650
0.0000000 0.0829706 0.0033594 -0.9118650
0.2000000 0.1261173 0.0041969 -0.9118650
0.4000000 0.1271266 0.0041267 -0.9118650
0.6000000 0.1353486 0.0042930 -0.9118650
0.8000000 0.1233694 0.0041377 -0.9118650
1.0000000 0.1035738 0.0037374 -0.9118650
1.2000000 0.0703642 0.0031158 -0.9118650
1.4000000 0.0447449 0.0024974 -0.9118650
