# Coil O-Beam err ps_pos
-1.4000000 0.0672541 0.0027388 0.3515620
-1.2000000 0.0518232 0.0023930 0.3515620
-1.0000000 0.0366308 0.0020044 0.3515620
-0.8000000 0.0262901 0.0016900 0.3515620
-0.6000000 0.0183976 0.0014152 0.3515620
-0.4000000 0.0213651 0.0015500 0.3515620
-0.2000000 0.0320122 0.0018670 0.3515620
0.0000000 0.0474086 0.0022889 0.3515620
0.2000000 0.0590106 0.0025441 0.3515620
0.4000000 0.0700823 0.0027552 0.3515620
0.6000000 0.0744258 0.0028668 0.3515620
0.8000000 0.0668414 0.0027019 0.3515620
1.0000000 0.0522231 0.0024063 0.3515620
1.2000000 0.0404346 0.0021281 0.3515620
1.4000000 0.0264597 0.0017009 0.3515620
