# Coil O-Beam err ps_pos
-1.4000000 0.1304167 0.0042492 0.7141110
-1.2000000 0.0993754 0.0037138 0.7141110
-1.0000000 0.0752537 0.0032565 0.7141110
-0.8000000 0.0444263 0.0024605 0.7141110
-0.6000000 0.0366681 0.0022525 0.7141110
-0.4000000 0.0396150 0.0023507 0.7141110
-0.2000000 0.0628828 0.0029256 0.7141110
0.0000000 0.0985276 0.0036821 0.7141110
0.2000000 0.1273112 0.0042390 0.7141110
0.4000000 0.1480631 0.0046090 0.7141110
0.6000000 0.1479714 0.0045578 0.7141110
0.8000000 0.1290686 0.0042645 0.7141110
1.0000000 0.1133466 0.0040074 0.7141110
1.2000000 0.0778905 0.0033365 0.7141110
1.4000000 0.0494243 0.0026343 0.7141110
