# Coil O-Beam err ps_pos
-1.4000000 0.0740784 0.0029305 -0.6481930
-1.2000000 0.0606025 0.0026602 -0.6481930
-1.0000000 0.0413817 0.0021902 -0.6481930
-0.8000000 0.0252336 0.0017169 -0.6481930
-0.6000000 0.0191304 0.0014893 -0.6481930
-0.4000000 0.0235362 0.0016438 -0.6481930
-0.2000000 0.0363913 0.0020636 -0.6481930
0.0000000 0.0544486 0.0025115 -0.6481930
0.2000000 0.0720137 0.0028623 -0.6481930
0.4000000 0.0801668 0.0030475 -0.6481930
0.6000000 0.0835440 0.0030985 -0.6481930
0.8000000 0.0795096 0.0030468 -0.6481930
1.0000000 0.0616125 0.0026563 -0.6481930
1.2000000 0.0397188 0.0021572 -0.6481930
1.4000000 0.0266190 0.0017514 -0.6481930
