# Coil O-Beam err ps_pos
-1.4000000 0.0511155 0.0023139 0.2746580
-1.2000000 0.0436266 0.0021237 0.2746580
-1.0000000 0.0306375 0.0017778 0.2746580
-0.8000000 0.0187238 0.0013995 0.2746580
-0.6000000 0.0133402 0.0011745 0.2746580
-0.4000000 0.0176452 0.0013494 0.2746580
-0.2000000 0.0260015 0.0016578 0.2746580
0.0000000 0.0406395 0.0020474 0.2746580
0.2000000 0.0593682 0.0025431 0.2746580
0.4000000 0.0635949 0.0025984 0.2746580
0.6000000 0.0665188 0.0026502 0.2746580
0.8000000 0.0581247 0.0024830 0.2746580
1.0000000 0.0436924 0.0021396 0.2746580
1.2000000 0.0334518 0.0018700 0.2746580
1.4000000 0.0228184 0.0015315 0.2746580
