* begin:	28/08/2023 02:26:36
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2.cfg
*
* no cfg file, sc file created manually
* 0	1.4941406	5.0	9411	463	29407	26624	3776028399	36498	0.0000000	0.0000000
* Date: 28/08/2023	Time: 02:46
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 3.000000	BinCount: 102	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	47	128
1	3.00	1200.00	100	244
2	6.00	1200.00	96	292
3	9.00	1200.00	88	279
4	12.00	1200.00	92	261
5	15.00	1200.00	83	285
6	18.00	1200.00	115	264
7	21.00	1200.00	93	267
8	24.00	1200.00	104	302
9	27.00	1200.00	88	226
10	30.00	1200.00	97	253
11	33.00	1200.00	80	240
12	36.00	1200.00	90	280
13	39.00	1200.00	99	235
14	42.00	1200.00	106	253
15	45.00	1200.00	97	243
16	48.00	1200.00	74	262
17	51.00	1200.00	84	285
18	54.00	1200.00	109	257
19	57.00	1200.00	105	273
20	60.00	1200.00	89	269
21	63.00	1200.00	105	227
22	66.00	1200.00	110	289
23	69.00	1200.00	86	269
24	72.00	1200.00	108	274
25	75.00	1200.00	88	254
26	78.00	1200.00	104	286
27	81.00	1200.00	107	230
28	84.00	1200.00	86	273
29	87.00	1200.00	85	268
30	90.00	1200.00	102	272
31	93.00	1200.00	86	240
32	96.00	1200.00	93	274
33	99.00	1200.00	100	255
34	102.00	1200.00	100	271
35	105.00	1200.00	84	271
36	108.00	1200.00	98	255
37	111.00	1200.00	86	263
38	114.00	1200.00	96	263
39	117.00	1200.00	72	265
40	120.00	1200.00	81	260
41	123.00	1200.00	89	271
42	126.00	1200.00	95	249
43	129.00	1200.00	96	282
44	132.00	1200.00	94	269
45	135.00	1200.00	103	258
46	138.00	1200.00	89	267
47	141.00	1200.00	79	247
48	144.00	1200.00	87	260
49	147.00	1200.00	100	290
50	150.00	1200.00	98	235
51	153.00	1200.00	90	272
52	156.00	1200.00	84	256
53	159.00	1200.00	90	256
54	162.00	1200.00	84	270
55	165.00	1200.00	102	244
56	168.00	1200.00	86	283
57	171.00	1200.00	91	288
58	174.00	1200.00	106	255
59	177.00	1200.00	85	268
60	180.00	1200.00	88	268
61	183.00	1200.00	98	278
62	186.00	1200.00	91	279
63	189.00	1200.00	86	258
64	192.00	1200.00	90	252
65	195.00	1200.00	79	275
66	198.00	1200.00	89	257
67	201.00	1200.00	92	241
68	204.00	1200.00	100	256
69	207.00	1200.00	87	246
70	210.00	1200.00	106	268
71	213.00	1200.00	97	252
72	216.00	1200.00	86	297
73	219.00	1200.00	76	287
74	222.00	1200.00	80	215
75	225.00	1200.00	89	240
76	228.00	1200.00	111	243
77	231.00	1200.00	101	256
78	234.00	1200.00	96	242
79	237.00	1200.00	86	240
80	240.00	1200.00	100	252
81	243.00	1200.00	94	279
82	246.00	1200.00	104	267
83	249.00	1200.00	82	270
84	252.00	1200.00	99	249
85	255.00	1200.00	83	255
86	258.00	1200.00	94	285
87	261.00	1200.00	98	266
88	264.00	1200.00	91	268
89	267.00	1200.00	94	261
90	270.00	1200.00	91	272
91	273.00	1200.00	83	237
92	276.00	1200.00	98	263
93	279.00	1200.00	86	244
94	282.00	1200.00	87	268
95	285.00	1200.00	91	266
96	288.00	1200.00	93	266
97	291.00	1200.00	90	299
98	294.00	1200.00	90	263
99	297.00	1200.00	87	256
100	300.00	1200.00	98	290
101	303.00	1200.00	89	221
* end: 28/08/2023 02:46:41
