# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 7209 14339 163462 1 3795835140 21548 0.000000 0.000000
-1.417236 20.0 5325 16256 163280 2 3795835166 21581 0.000000 0.000000
-1.329346 20.0 3715 17980 163410 3 3795835192 21695 0.000000 0.000000
-1.230469 20.0 2816 18828 163386 3 3795835218 21644 0.000000 0.000000
-1.153565 20.0 1943 19573 163148 4 3795835244 21516 0.000000 0.000000
-1.065674 20.0 1647 19962 163177 3 3795835270 21609 0.000000 0.000000
-0.955811 20.0 1698 20035 163221 1 3795835297 21733 0.000000 0.000000
-0.867920 20.0 2306 19228 163218 0 3795835323 21534 0.000000 0.000000
-0.780029 20.0 3244 18198 163890 2 3795835349 21442 0.000000 0.000000
-0.703125 20.0 4464 17150 164073 2 3795835375 21614 0.000000 0.000000
-0.593262 20.0 6176 15389 163960 2 3795835401 21565 0.000000 0.000000
-0.505371 20.0 8061 13613 163235 3 3795835427 21674 0.000000 0.000000
-0.417480 20.0 9415 12036 163393 5 3795835453 21451 0.000000 0.000000
-0.329590 20.0 10864 10707 163260 6 3795835479 21571 0.000000 0.000000
-0.241699 20.0 12591 9185 164200 0 3795835505 21776 0.000000 0.000000
-0.153809 20.0 13169 8440 163600 4 3795835532 21609 0.000000 0.000000
-0.065918 20.0 13475 8007 163317 5 3795835558 21482 0.000000 0.000000
0.021973 20.0 13877 7779 163482 4 3795835584 21656 0.000000 0.000000
0.109863 20.0 13457 8099 164493 2 3795835610 21556 0.000000 0.000000
0.197754 20.0 12487 9057 163669 1 3795835636 21544 0.000000 0.000000
0.285645 20.0 11495 9911 163197 1 3795835662 21406 0.000000 0.000000
0.384522 20.0 10124 11383 163155 7 3795835688 21507 0.000000 0.000000
0.472412 20.0 8429 13001 163919 1 3795835714 21430 0.000000 0.000000
0.560303 20.0 6820 14877 163262 2 3795835741 21697 0.000000 0.000000
0.659180 20.0 5084 16224 163908 2 3795835767 21308 0.000000 0.000000
0.736084 20.0 3708 18097 164582 2 3795835793 21805 0.000000 0.000000
0.834961 20.0 2630 18789 163483 1 3795835819 21419 0.000000 0.000000
0.933838 20.0 1879 19789 163838 1 3795835845 21668 0.000000 0.000000
1.021729 20.0 1522 19989 163812 2 3795835871 21511 0.000000 0.000000
1.109619 20.0 1727 19678 163801 4 3795835897 21405 0.000000 0.000000
1.186523 20.0 2299 18998 164222 4 3795835923 21297 0.000000 0.000000
1.285400 20.0 3343 18091 163520 0 3795835950 21434 0.000000 0.000000
1.384277 20.0 4721 16785 163318 3 3795835976 21506 0.000000 0.000000
1.472168 20.0 6396 15176 162786 3 3795836002 21572 0.000000 0.000000
1.560059 20.0 7792 13667 163244 2 3795836028 21459 0.000000 0.000000
