# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 1731 15881 186743 4 3796055429 17612 0.000000 0.000000
-1.406250 20.0 2171 15614 186803 4 3796055455 17785 0.000000 0.000000
-1.318359 20.0 3013 14699 186581 6 3796055481 17712 0.000000 0.000000
-1.230469 20.0 3986 13712 186517 2 3796055508 17698 0.000000 0.000000
-1.164551 20.0 5269 12442 186460 2 3796055534 17711 0.000000 0.000000
-1.065674 20.0 6446 11159 186526 2 3796055560 17605 0.000000 0.000000
-0.966797 20.0 7767 9922 186590 2 3796055586 17689 0.000000 0.000000
-0.878906 20.0 9150 8474 186405 1 3796055613 17624 0.000000 0.000000
-0.791016 20.0 10088 7782 186624 2 3796055639 17870 0.000000 0.000000
-0.703125 20.0 10698 6732 184052 5 3796055665 17430 0.000000 0.000000
-0.604248 20.0 11118 6378 161863 6 3796055692 17496 0.000000 0.000000
-0.516357 20.0 11316 6101 161875 2 3796055718 17417 0.000000 0.000000
-0.417480 20.0 11124 6626 161709 3 3796055744 17750 0.000000 0.000000
-0.340576 20.0 10377 7294 161947 4 3796055770 17671 0.000000 0.000000
-0.252686 20.0 9620 8235 161961 3 3796055796 17855 0.000000 0.000000
-0.164795 20.0 8477 9194 161867 4 3796055823 17671 0.000000 0.000000
-0.054932 20.0 6849 10640 161714 4 3796055849 17489 0.000000 0.000000
0.032959 20.0 5787 11963 161841 1 3796055875 17750 0.000000 0.000000
0.109863 20.0 4447 13148 161853 1 3796055901 17595 0.000000 0.000000
0.197754 20.0 3500 14111 161916 1 3796055927 17611 0.000000 0.000000
0.285645 20.0 2527 15165 161511 0 3796055954 17692 0.000000 0.000000
0.384522 20.0 2055 15719 161667 3 3796055980 17774 0.000000 0.000000
0.472412 20.0 1584 16174 161774 4 3796056006 17758 0.000000 0.000000
0.571289 20.0 1768 15792 161669 0 3796056032 17560 0.000000 0.000000
0.659180 20.0 2103 15676 161844 3 3796056058 17779 0.000000 0.000000
0.747070 20.0 2864 14949 161750 3 3796056085 17813 0.000000 0.000000
0.823975 20.0 4096 13465 161688 2 3796056111 17561 0.000000 0.000000
0.922852 20.0 5453 12288 161692 5 3796056137 17741 0.000000 0.000000
1.010742 20.0 6536 11005 161518 6 3796056164 17541 0.000000 0.000000
1.109619 20.0 7884 9839 162033 3 3796056190 17723 0.000000 0.000000
1.197510 20.0 9081 8563 162241 1 3796056216 17644 0.000000 0.000000
1.285400 20.0 9927 7490 162003 4 3796056242 17417 0.000000 0.000000
1.384277 20.0 10834 6783 146662 0 3796056269 17617 0.000000 0.000000
1.472168 20.0 11307 6415 156019 4 3796056295 17722 0.000000 0.000000
1.549072 20.0 11404 6370 155954 0 3796056321 17774 0.000000 0.000000
