# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.516113 20.0 6364 11237 159784 4 3796051406 17601 0.000000 0.000000
-1.417236 20.0 4776 12944 159525 2 3796051433 17720 0.000000 0.000000
-1.318359 20.0 3446 14280 159532 5 3796051459 17726 0.000000 0.000000
-1.241455 20.0 2541 15306 159523 1 3796051485 17847 0.000000 0.000000
-1.142578 20.0 1995 15842 159679 3 3796051511 17837 0.000000 0.000000
-1.054688 20.0 1561 16095 159976 2 3796051537 17656 0.000000 0.000000
-0.955811 20.0 1640 16169 159622 1 3796051563 17809 0.000000 0.000000
-0.867920 20.0 2107 15533 159268 1 3796051590 17640 0.000000 0.000000
-0.780029 20.0 2916 14730 159645 0 3796051616 17646 0.000000 0.000000
-0.703125 20.0 3877 13707 159471 2 3796051642 17584 0.000000 0.000000
-0.593262 20.0 5379 12487 159465 2 3796051668 17866 0.000000 0.000000
-0.505371 20.0 6656 11086 159324 2 3796051695 17742 0.000000 0.000000
-0.417480 20.0 7926 9695 159471 6 3796051721 17621 0.000000 0.000000
-0.329590 20.0 9326 8566 159496 4 3796051747 17892 0.000000 0.000000
-0.241699 20.0 9991 7549 159511 3 3796051773 17540 0.000000 0.000000
-0.153809 20.0 10948 6743 159329 2 3796051800 17691 0.000000 0.000000
-0.054932 20.0 11278 6399 159807 1 3796051826 17677 0.000000 0.000000
0.032959 20.0 11351 6170 159672 0 3796051852 17521 0.000000 0.000000
0.109863 20.0 11378 6370 159691 2 3796051879 17748 0.000000 0.000000
0.208740 20.0 10746 7103 159294 3 3796051905 17849 0.000000 0.000000
0.285645 20.0 9653 7776 159527 3 3796051931 17429 0.000000 0.000000
0.384522 20.0 8658 9250 159806 3 3796051957 17908 0.000000 0.000000
0.472412 20.0 7383 10341 159783 2 3796051983 17724 0.000000 0.000000
0.571289 20.0 5796 11776 159586 2 3796052010 17572 0.000000 0.000000
0.648193 20.0 4672 12878 159626 3 3796052036 17550 0.000000 0.000000
0.736084 20.0 3378 14129 159496 3 3796052062 17507 0.000000 0.000000
0.834961 20.0 2503 15129 159583 1 3796052088 17632 0.000000 0.000000
0.922852 20.0 1813 15803 159323 3 3796052114 17616 0.000000 0.000000
1.010742 20.0 1558 15959 159515 4 3796052141 17517 0.000000 0.000000
1.120605 20.0 1734 16117 159472 3 3796052167 17851 0.000000 0.000000
1.197510 20.0 2105 15458 159785 5 3796052193 17563 0.000000 0.000000
1.296387 20.0 2798 14869 159668 4 3796052219 17667 0.000000 0.000000
1.384277 20.0 3972 13751 159284 2 3796052245 17723 0.000000 0.000000
1.472168 20.0 5168 12359 159977 4 3796052272 17527 0.000000 0.000000
1.549072 20.0 6382 11140 159639 3 3796052298 17522 0.000000 0.000000
