# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 636 8857 615448 7987 3764559184 9493 0.0000000 0.0000000 110.1748050
5.0000000 60.0 1063 8925 610105 7975 3764559251 9988 0.0000000 0.0000000 110.1748050
10.0000000 60.0 1198 8914 624116 7975 3764559319 10112 0.0000000 0.0000000 110.1748050
15.0000000 60.0 1097 9043 625656 7734 3764559386 10140 0.0000000 0.0000000 110.1748050
20.0000000 60.0 950 8930 640749 7934 3764559454 9880 0.0000000 0.0000000 110.1748050
25.0000000 60.0 578 8834 670591 7820 3764559522 9412 0.0000000 0.0000000 110.1748050
30.0000000 60.0 273 9062 705861 7899 3764559590 9335 0.0000000 0.0000000 110.1748050
35.0000000 60.0 70 9087 710199 7885 3764559657 9157 0.0000000 0.0000000 110.1748050
40.0000000 60.0 153 9002 696454 7699 3764559725 9155 0.0000000 0.0000000 110.1748050
45.0000000 60.0 388 8784 660229 7797 3764559792 9172 0.0000000 0.0000000 110.1748050
50.0000000 60.0 832 8868 721167 7825 3764559860 9700 0.0000000 0.0000000 110.1748050
55.0000000 60.0 1139 8869 675396 7870 3764559928 10008 0.0000000 0.0000000 110.1748050
60.0000000 60.0 1244 8843 655494 8058 3764559995 10087 0.0000000 0.0000000 110.1748050
65.0000000 60.0 1129 8725 642622 8016 3764560063 9854 0.0000000 0.0000000 110.1748050
70.0000000 60.0 863 8698 635414 7802 3764560130 9561 0.0000000 0.0000000 110.1748050
75.0000000 60.0 480 8822 730873 7909 3764560198 9302 0.0000000 0.0000000 110.1748050
80.0000000 60.0 161 8543 696437 7880 3764560265 8704 0.0000000 0.0000000 110.1748050
85.0000000 60.0 102 8764 681363 8026 3764560333 8866 0.0000000 0.0000000 110.1748050
90.0000000 60.0 263 8912 673847 7919 3764560401 9175 0.0000000 0.0000000 110.1748050
95.0000000 60.0 645 8946 697335 7983 3764560468 9591 0.0000000 0.0000000 110.1748050
