# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 405 10172 628065 7895 3764516811 10577 0.0000000 0.0000000 108.8251950
5.0000000 60.0 539 10183 624193 7896 3764516878 10722 0.0000000 0.0000000 108.8251950
10.0000000 60.0 643 10004 625099 7809 3764516946 10647 0.0000000 0.0000000 108.8251950
15.0000000 60.0 781 9958 624045 8068 3764517013 10739 0.0000000 0.0000000 108.8251950
20.0000000 60.0 523 10215 627547 7989 3764517081 10738 0.0000000 0.0000000 108.8251950
25.0000000 60.0 317 10159 625031 7888 3764517148 10476 0.0000000 0.0000000 108.8251950
30.0000000 60.0 133 10014 659973 7820 3764517216 10147 0.0000000 0.0000000 108.8251950
35.0000000 60.0 49 10168 684345 7907 3764517284 10217 0.0000000 0.0000000 108.8251950
40.0000000 60.0 104 9991 702139 7919 3764517351 10095 0.0000000 0.0000000 108.8251950
45.0000000 60.0 236 10264 705683 7809 3764517419 10500 0.0000000 0.0000000 108.8251950
50.0000000 60.0 501 10158 697452 7947 3764517486 10659 0.0000000 0.0000000 108.8251950
55.0000000 60.0 685 10156 679624 8052 3764517554 10841 0.0000000 0.0000000 108.8251950
60.0000000 60.0 687 10087 637050 8034 3764517621 10774 0.0000000 0.0000000 108.8251950
65.0000000 60.0 629 10113 623960 7547 3764517689 10742 0.0000000 0.0000000 108.8251950
70.0000000 60.0 470 10197 629478 7853 3764517756 10667 0.0000000 0.0000000 108.8251950
75.0000000 60.0 274 10062 627180 7956 3764517824 10336 0.0000000 0.0000000 108.8251950
80.0000000 60.0 119 10038 622595 7885 3764517891 10157 0.0000000 0.0000000 108.8251950
85.0000000 60.0 55 10160 617925 7881 3764517959 10215 0.0000000 0.0000000 108.8251950
90.0000000 60.0 160 10302 720082 7840 3764518027 10462 0.0000000 0.0000000 108.8251950
95.0000000 60.0 376 10133 685388 7930 3764518094 10509 0.0000000 0.0000000 108.8251950
