#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.010498 5.0 430 365 32483 739 3777046169 795 0.000000 0.000000
-1.790771 5.0 301 365 32483 382 3777046197 666 0.000000 0.000000
-1.614990 5.0 237 365 32483 294 3777046225 602 0.000000 0.000000
-1.406250 5.0 244 365 32483 469 3777046253 609 0.000000 0.000000
-1.197510 5.0 341 365 32483 952 3777046280 706 0.000000 0.000000
-0.999756 5.0 453 365 32483 1323 3777046308 818 0.000000 0.000000
-0.802002 5.0 558 365 32483 1666 3777046335 923 0.000000 0.000000
-0.604248 5.0 639 365 32483 1834 3777046363 1004 0.000000 0.000000
-0.395508 5.0 649 365 32483 1534 3777046391 1014 0.000000 0.000000
-0.197754 5.0 550 365 32483 1167 3777046418 915 0.000000 0.000000
0.000000 5.0 476 365 32483 698 3777046446 841 0.000000 0.000000
0.197754 5.0 304 365 32483 376 3777046473 669 0.000000 0.000000
0.395508 5.0 243 365 32483 293 3777046501 608 0.000000 0.000000
0.604248 5.0 198 365 32483 446 3777046528 563 0.000000 0.000000
0.802002 5.0 243 365 32483 796 3777046556 608 0.000000 0.000000
0.999756 5.0 398 365 32483 1174 3777046584 763 0.000000 0.000000
1.197510 5.0 535 365 32483 1694 3777046611 900 0.000000 0.000000
1.395264 5.0 637 365 32483 1689 3777046639 1002 0.000000 0.000000
1.593018 5.0 640 365 32483 1554 3777046666 1005 0.000000 0.000000
1.812744 5.0 532 365 32483 1105 3777046694 897 0.000000 0.000000
1.999512 5.0 464 365 32483 781 3777046721 829 0.000000 0.000000
