# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 635 12788 644990 7756 3764382262 13423 0.0000000 0.0000000 109.6503910
5.0000000 60.0 839 12758 620404 7847 3764382330 13597 0.0000000 0.0000000 109.6503910
10.0000000 60.0 981 12890 660047 7682 3764382398 13871 0.0000000 0.0000000 109.6503910
15.0000000 60.0 978 12859 717404 7614 3764382465 13837 0.0000000 0.0000000 109.6503910
20.0000000 60.0 845 12718 705295 7641 3764382533 13563 0.0000000 0.0000000 109.6503910
25.0000000 60.0 531 12754 712110 7794 3764382600 13285 0.0000000 0.0000000 109.6503910
30.0000000 60.0 314 12613 698577 7498 3764382668 12927 0.0000000 0.0000000 109.6503910
35.0000000 60.0 233 12980 635829 7735 3764382735 13213 0.0000000 0.0000000 109.6503910
40.0000000 60.0 261 12867 641742 7873 3764382803 13128 0.0000000 0.0000000 109.6503910
45.0000000 60.0 438 12639 644249 7639 3764382870 13077 0.0000000 0.0000000 109.6503910
50.0000000 60.0 657 12948 622154 7807 3764382938 13605 0.0000000 0.0000000 109.6503910
55.0000000 60.0 886 12955 628334 7791 3764383005 13841 0.0000000 0.0000000 109.6503910
60.0000000 60.0 1051 12660 689768 7611 3764383073 13711 0.0000000 0.0000000 109.6503910
65.0000000 60.0 912 12749 693871 7644 3764383141 13661 0.0000000 0.0000000 109.6503910
70.0000000 60.0 678 12730 640699 7665 3764383208 13408 0.0000000 0.0000000 109.6503910
75.0000000 60.0 447 12827 682385 7627 3764383276 13274 0.0000000 0.0000000 109.6503910
80.0000000 60.0 279 12417 634136 7707 3764383343 12696 0.0000000 0.0000000 109.6503910
85.0000000 60.0 207 12555 639383 7562 3764383411 12762 0.0000000 0.0000000 109.6503910
90.0000000 60.0 331 12683 665992 7755 3764383479 13014 0.0000000 0.0000000 109.6503910
95.0000000 60.0 584 12495 702748 7685 3764383546 13079 0.0000000 0.0000000 109.6503910
