# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 933 11272 674879 7583 3764339911 12205 0.0000000 0.0000000 108.2998050
5.0000000 60.0 1243 11294 672884 7645 3764339978 12537 0.0000000 0.0000000 108.2998050
10.0000000 60.0 1326 11471 673588 7642 3764340046 12797 0.0000000 0.0000000 108.2998050
15.0000000 60.0 1372 10928 678773 7627 3764340113 12300 0.0000000 0.0000000 108.2998050
20.0000000 60.0 1127 11144 676688 7486 3764340181 12271 0.0000000 0.0000000 108.2998050
25.0000000 60.0 640 11175 673631 7624 3764340248 11815 0.0000000 0.0000000 108.2998050
30.0000000 60.0 325 11188 676154 7460 3764340316 11513 0.0000000 0.0000000 108.2998050
35.0000000 60.0 189 11562 608500 7412 3764340383 11751 0.0000000 0.0000000 108.2998050
40.0000000 60.0 362 11325 604097 7515 3764340451 11687 0.0000000 0.0000000 108.2998050
45.0000000 60.0 661 11360 605296 7417 3764340518 12021 0.0000000 0.0000000 108.2998050
50.0000000 60.0 1046 11075 605510 7574 3764340586 12121 0.0000000 0.0000000 108.2998050
55.0000000 60.0 1283 11619 605263 7526 3764340653 12902 0.0000000 0.0000000 108.2998050
60.0000000 60.0 1230 11612 606665 7724 3764340721 12842 0.0000000 0.0000000 108.2998050
65.0000000 60.0 1174 11443 605569 7357 3764340788 12617 0.0000000 0.0000000 108.2998050
70.0000000 60.0 810 11584 603064 7592 3764340856 12394 0.0000000 0.0000000 108.2998050
75.0000000 60.0 488 11491 602137 7469 3764340923 11979 0.0000000 0.0000000 108.2998050
80.0000000 60.0 245 11254 609098 7452 3764340991 11499 0.0000000 0.0000000 108.2998050
85.0000000 60.0 227 11597 603269 7581 3764341058 11824 0.0000000 0.0000000 108.2998050
90.0000000 60.0 421 11671 605450 7598 3764341126 12092 0.0000000 0.0000000 108.2998050
95.0000000 60.0 778 11496 606968 7489 3764341193 12274 0.0000000 0.0000000 108.2998050
