# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 701 12258 619524 7698 3764363433 12959 0.0000000 0.0000000 109.0502930
5.0000000 60.0 864 12367 622980 7570 3764363500 13231 0.0000000 0.0000000 109.0502930
10.0000000 60.0 979 12301 619034 7546 3764363568 13280 0.0000000 0.0000000 109.0502930
15.0000000 60.0 950 12332 682110 7413 3764363636 13282 0.0000000 0.0000000 109.0502930
20.0000000 60.0 771 12211 648940 7532 3764363703 12982 0.0000000 0.0000000 109.0502930
25.0000000 60.0 531 12391 627849 7709 3764363771 12922 0.0000000 0.0000000 109.0502930
30.0000000 60.0 296 11905 622702 7677 3764363838 12201 0.0000000 0.0000000 109.0502930
35.0000000 60.0 194 12379 664044 7647 3764363906 12573 0.0000000 0.0000000 109.0502930
40.0000000 60.0 293 12409 636335 7688 3764363973 12702 0.0000000 0.0000000 109.0502930
45.0000000 60.0 515 12224 631000 7464 3764364041 12739 0.0000000 0.0000000 109.0502930
50.0000000 60.0 764 12463 625575 7533 3764364108 13227 0.0000000 0.0000000 109.0502930
55.0000000 60.0 938 12361 635783 7414 3764364176 13299 0.0000000 0.0000000 109.0502930
60.0000000 60.0 1062 12141 727685 7675 3764364244 13203 0.0000000 0.0000000 109.0502930
65.0000000 60.0 835 12244 692797 7852 3764364311 13079 0.0000000 0.0000000 109.0502930
70.0000000 60.0 660 11981 680897 7628 3764364379 12641 0.0000000 0.0000000 109.0502930
75.0000000 60.0 372 12057 722177 7676 3764364446 12429 0.0000000 0.0000000 109.0502930
80.0000000 60.0 221 12252 629196 7517 3764364514 12473 0.0000000 0.0000000 109.0502930
85.0000000 60.0 218 12058 633550 7571 3764364581 12276 0.0000000 0.0000000 109.0502930
90.0000000 60.0 389 12212 671325 7709 3764364649 12601 0.0000000 0.0000000 109.0502930
95.0000000 60.0 686 11901 721895 7397 3764364716 12587 0.0000000 0.0000000 109.0502930
