# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1996 6769 694836 7590 3764349318 8765 0.0000000 0.0000000 108.6000980
5.0000000 60.0 2824 6961 689755 7404 3764349385 9785 0.0000000 0.0000000 108.6000980
10.0000000 60.0 3351 6757 693650 7456 3764349453 10108 0.0000000 0.0000000 108.6000980
15.0000000 60.0 3042 6865 695880 7467 3764349520 9907 0.0000000 0.0000000 108.6000980
20.0000000 60.0 2376 7095 692612 7376 3764349588 9471 0.0000000 0.0000000 108.6000980
25.0000000 60.0 1426 6856 689259 7498 3764349655 8282 0.0000000 0.0000000 108.6000980
30.0000000 60.0 502 6910 695585 7553 3764349723 7412 0.0000000 0.0000000 108.6000980
35.0000000 60.0 202 6930 691224 7633 3764349790 7132 0.0000000 0.0000000 108.6000980
40.0000000 60.0 479 7001 692278 7559 3764349858 7480 0.0000000 0.0000000 108.6000980
45.0000000 60.0 1227 7045 690903 7582 3764349925 8272 0.0000000 0.0000000 108.6000980
50.0000000 60.0 2274 6988 681053 7478 3764349993 9262 0.0000000 0.0000000 108.6000980
55.0000000 60.0 3056 7045 614985 7547 3764350060 10101 0.0000000 0.0000000 108.6000980
60.0000000 60.0 3257 6911 609909 7480 3764350128 10168 0.0000000 0.0000000 108.6000980
65.0000000 60.0 2787 7099 613098 7468 3764350195 9886 0.0000000 0.0000000 108.6000980
70.0000000 60.0 1891 6841 613101 7458 3764350263 8732 0.0000000 0.0000000 108.6000980
75.0000000 60.0 959 6760 610625 7441 3764350330 7719 0.0000000 0.0000000 108.6000980
80.0000000 60.0 281 7005 617419 7479 3764350398 7286 0.0000000 0.0000000 108.6000980
85.0000000 60.0 293 6783 607886 7565 3764350465 7076 0.0000000 0.0000000 108.6000980
90.0000000 60.0 900 6992 613333 7427 3764350533 7892 0.0000000 0.0000000 108.6000980
95.0000000 60.0 1883 6810 608978 7486 3764350600 8693 0.0000000 0.0000000 108.6000980
