# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1941 7315 769499 7675 3764398745 9256 0.0000000 0.0000000 110.1748050
5.0000000 60.0 2763 7485 625680 7907 3764398812 10248 0.0000000 0.0000000 110.1748050
10.0000000 60.0 3317 7325 669474 7793 3764398880 10642 0.0000000 0.0000000 110.1748050
15.0000000 60.0 3176 7350 703743 7826 3764398947 10526 0.0000000 0.0000000 110.1748050
20.0000000 60.0 2363 7103 719889 7742 3764399015 9466 0.0000000 0.0000000 110.1748050
25.0000000 60.0 1443 7312 698954 7901 3764399083 8755 0.0000000 0.0000000 110.1748050
30.0000000 60.0 566 7325 683032 7778 3764399150 7891 0.0000000 0.0000000 110.1748050
35.0000000 60.0 185 7351 689151 7888 3764399218 7536 0.0000000 0.0000000 110.1748050
40.0000000 60.0 474 7347 711040 7795 3764399285 7821 0.0000000 0.0000000 110.1748050
45.0000000 60.0 1286 7315 677869 7904 3764399353 8601 0.0000000 0.0000000 110.1748050
50.0000000 60.0 2312 7281 666871 7925 3764399421 9593 0.0000000 0.0000000 110.1748050
55.0000000 60.0 2857 7584 641189 7659 3764399488 10441 0.0000000 0.0000000 110.1748050
60.0000000 60.0 3214 7470 622824 7620 3764399556 10684 0.0000000 0.0000000 110.1748050
65.0000000 60.0 2976 7316 628329 7652 3764399623 10292 0.0000000 0.0000000 110.1748050
70.0000000 60.0 1998 7282 727340 7813 3764399691 9280 0.0000000 0.0000000 110.1748050
75.0000000 60.0 1034 7227 700208 7774 3764399759 8261 0.0000000 0.0000000 110.1748050
80.0000000 60.0 339 7153 660810 7874 3764399826 7492 0.0000000 0.0000000 110.1748050
85.0000000 60.0 282 7144 616236 7961 3764399894 7426 0.0000000 0.0000000 110.1748050
90.0000000 60.0 868 7344 619128 7925 3764399961 8212 0.0000000 0.0000000 110.1748050
95.0000000 60.0 1875 7377 810529 7663 3764400029 9252 0.0000000 0.0000000 110.1748050
