# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 576 6356 610331 1917 3764093359 6932 0.0000000 0.0000000 108.4501950
5.0000000 60.0 843 6297 625888 2005 3764093426 7140 0.0000000 0.0000000 108.4501950
10.0000000 60.0 1052 6303 647774 1890 3764093494 7355 0.0000000 0.0000000 108.4501950
15.0000000 60.0 1018 6380 624312 2002 3764093561 7398 0.0000000 0.0000000 108.4501950
20.0000000 60.0 882 6249 636801 1964 3764093629 7131 0.0000000 0.0000000 108.4501950
25.0000000 60.0 610 6232 655270 1991 3764093696 6842 0.0000000 0.0000000 108.4501950
30.0000000 60.0 265 6272 644072 1913 3764093764 6537 0.0000000 0.0000000 108.4501950
35.0000000 60.0 85 6372 636475 1976 3764093831 6457 0.0000000 0.0000000 108.4501950
40.0000000 60.0 110 6474 640058 1948 3764093899 6584 0.0000000 0.0000000 108.4501950
45.0000000 60.0 349 6241 658722 1997 3764093966 6590 0.0000000 0.0000000 108.4501950
50.0000000 60.0 707 6131 645606 2034 3764094034 6838 0.0000000 0.0000000 108.4501950
55.0000000 60.0 965 6448 642263 1962 3764094101 7413 0.0000000 0.0000000 108.4501950
60.0000000 60.0 1099 6338 629715 2007 3764094169 7437 0.0000000 0.0000000 108.4501950
65.0000000 60.0 989 6281 622126 2016 3764094236 7270 0.0000000 0.0000000 108.4501950
70.0000000 60.0 816 6361 687307 1919 3764094304 7177 0.0000000 0.0000000 108.4501950
75.0000000 60.0 452 6216 660860 1956 3764094371 6668 0.0000000 0.0000000 108.4501950
80.0000000 60.0 186 6255 658324 1928 3764094439 6441 0.0000000 0.0000000 108.4501950
85.0000000 60.0 69 6322 655322 1950 3764094506 6391 0.0000000 0.0000000 108.4501950
90.0000000 60.0 200 6371 671946 1986 3764094574 6571 0.0000000 0.0000000 108.4501950
95.0000000 60.0 508 6326 689117 1969 3764094642 6834 0.0000000 0.0000000 108.4501950
