# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 290 7410 621883 1943 3764121595 7700 0.0000000 0.0000000 109.3500980
5.0000000 60.0 469 7148 623934 2004 3764121662 7617 0.0000000 0.0000000 109.3500980
10.0000000 60.0 649 7350 635071 2000 3764121730 7999 0.0000000 0.0000000 109.3500980
15.0000000 60.0 716 7241 630495 1963 3764121797 7957 0.0000000 0.0000000 109.3500980
20.0000000 60.0 627 7319 617783 1977 3764121865 7946 0.0000000 0.0000000 109.3500980
25.0000000 60.0 452 7438 616738 1939 3764121932 7890 0.0000000 0.0000000 109.3500980
30.0000000 60.0 252 7181 624498 1889 3764122000 7433 0.0000000 0.0000000 109.3500980
35.0000000 60.0 110 7208 670455 2039 3764122068 7318 0.0000000 0.0000000 109.3500980
40.0000000 60.0 69 7345 640893 1923 3764122135 7414 0.0000000 0.0000000 109.3500980
45.0000000 60.0 191 7270 634831 1994 3764122203 7461 0.0000000 0.0000000 109.3500980
50.0000000 60.0 363 7458 637625 1932 3764122271 7821 0.0000000 0.0000000 109.3500980
55.0000000 60.0 569 7328 623782 2037 3764122338 7897 0.0000000 0.0000000 109.3500980
60.0000000 60.0 725 7319 632177 1943 3764122406 8044 0.0000000 0.0000000 109.3500980
65.0000000 60.0 718 7358 621562 1952 3764122473 8076 0.0000000 0.0000000 109.3500980
70.0000000 60.0 597 7349 623828 1984 3764122541 7946 0.0000000 0.0000000 109.3500980
75.0000000 60.0 371 7248 622888 1997 3764122608 7619 0.0000000 0.0000000 109.3500980
80.0000000 60.0 166 7154 632113 1990 3764122676 7320 0.0000000 0.0000000 109.3500980
85.0000000 60.0 73 7201 599703 2068 3764122744 7274 0.0000000 0.0000000 109.3500980
90.0000000 60.0 107 7086 624047 2046 3764122811 7193 0.0000000 0.0000000 109.3500980
95.0000000 60.0 284 7208 664951 2006 3764122879 7492 0.0000000 0.0000000 109.3500980
