# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 800 5121 685300 1979 3764086302 5921 0.0000000 0.0000000 108.2255860
5.0000000 60.0 1217 5202 702876 1985 3764086370 6419 0.0000000 0.0000000 108.2255860
10.0000000 60.0 1548 5157 687532 1926 3764086437 6705 0.0000000 0.0000000 108.2255860
15.0000000 60.0 1476 5095 635804 2017 3764086505 6571 0.0000000 0.0000000 108.2255860
20.0000000 60.0 1125 5124 658478 1920 3764086572 6249 0.0000000 0.0000000 108.2255860
25.0000000 60.0 730 5265 641834 1960 3764086640 5995 0.0000000 0.0000000 108.2255860
30.0000000 60.0 344 5155 634126 1959 3764086707 5499 0.0000000 0.0000000 108.2255860
35.0000000 60.0 90 5299 637624 1953 3764086775 5389 0.0000000 0.0000000 108.2255860
40.0000000 60.0 186 5184 652833 1956 3764086842 5370 0.0000000 0.0000000 108.2255860
45.0000000 60.0 484 5192 646613 1965 3764086910 5676 0.0000000 0.0000000 108.2255860
50.0000000 60.0 936 5226 652064 1995 3764086977 6162 0.0000000 0.0000000 108.2255860
55.0000000 60.0 1341 5254 658473 1963 3764087045 6595 0.0000000 0.0000000 108.2255860
60.0000000 60.0 1506 5169 641923 1962 3764087112 6675 0.0000000 0.0000000 108.2255860
65.0000000 60.0 1312 5116 675802 1912 3764087180 6428 0.0000000 0.0000000 108.2255860
70.0000000 60.0 927 5105 667879 1986 3764087247 6032 0.0000000 0.0000000 108.2255860
75.0000000 60.0 516 5327 640724 1946 3764087315 5843 0.0000000 0.0000000 108.2255860
80.0000000 60.0 174 5228 622734 1998 3764087382 5402 0.0000000 0.0000000 108.2255860
85.0000000 60.0 123 5199 619371 1982 3764087450 5322 0.0000000 0.0000000 108.2255860
90.0000000 60.0 303 5198 626846 1859 3764087517 5501 0.0000000 0.0000000 108.2255860
95.0000000 60.0 740 5235 637365 1999 3764087585 5975 0.0000000 0.0000000 108.2255860
