# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 220 7379 708772 1960 3764149854 7599 0.0000000 0.0000000 110.2500000
5.0000000 60.0 408 7530 709809 1982 3764149922 7938 0.0000000 0.0000000 110.2500000
10.0000000 60.0 560 7320 712081 1974 3764149990 7880 0.0000000 0.0000000 110.2500000
15.0000000 60.0 603 7351 712876 1968 3764150057 7954 0.0000000 0.0000000 110.2500000
20.0000000 60.0 595 7398 709632 1916 3764150125 7993 0.0000000 0.0000000 110.2500000
25.0000000 60.0 416 7381 652487 2019 3764150193 7797 0.0000000 0.0000000 110.2500000
30.0000000 60.0 258 7182 617962 1950 3764150260 7440 0.0000000 0.0000000 110.2500000
35.0000000 60.0 106 7452 623346 1934 3764150328 7558 0.0000000 0.0000000 110.2500000
40.0000000 60.0 85 7486 618282 1964 3764150395 7571 0.0000000 0.0000000 110.2500000
45.0000000 60.0 176 7512 617031 1969 3764150463 7688 0.0000000 0.0000000 110.2500000
50.0000000 60.0 333 7305 621534 1996 3764150531 7638 0.0000000 0.0000000 110.2500000
55.0000000 60.0 454 7325 621601 1910 3764150598 7779 0.0000000 0.0000000 110.2500000
60.0000000 60.0 608 7376 621992 2036 3764150666 7984 0.0000000 0.0000000 110.2500000
65.0000000 60.0 664 7616 621838 2013 3764150734 8280 0.0000000 0.0000000 110.2500000
70.0000000 60.0 536 7430 622419 1904 3764150801 7966 0.0000000 0.0000000 110.2500000
75.0000000 60.0 348 7515 629852 1975 3764150869 7863 0.0000000 0.0000000 110.2500000
80.0000000 60.0 196 7499 625063 1953 3764150936 7695 0.0000000 0.0000000 110.2500000
85.0000000 60.0 81 7502 623976 1925 3764151004 7583 0.0000000 0.0000000 110.2500000
90.0000000 60.0 104 7525 623097 1993 3764151072 7629 0.0000000 0.0000000 110.2500000
95.0000000 60.0 226 7515 620406 2001 3764151139 7741 0.0000000 0.0000000 110.2500000
